fname_std,bni_root,n_fname_root
TORSTEIN,0,5
TORSTEN,0,22
TORSTENS,0,1
TORSTI,0,3
TORVAL,0,5
TORVALD,0,12
TORVALL,0,2
TORVALYNE,0,1
TORVEL,0,1
TORVID,0,1
TORY,0.886788648226086,7
TORYS,0,1
TORZA,0,1
TOSA,0,1
TOSCA,0,54
TOSCAMARI,0,1
TOSCNELLIS,1,1
TOSCOE,0,1
TOSHA,0,1
TOSHIKAZU,0,1
TOSHIYE,0,1
TOSHIZO,0,1
TOSIA,0,1
TOSIE,1,1
TOSJA,0,1
TOSKA,0,4
TOSKIA,1,1
TOSKO,1,1
TOSO,0,1
TOSS,1,2
TOSSIA,0,1
TOSSIE,0.906957518829483,29
TOSSILEE,1,1
TOSSO,0,1
TOSTEN,0,3
TOT,0,7
TOTCIE,0,1
TOTHACOR,1,1
TOTIS,0,1
TOTSIE,0.91261833712601,12
TOTSY,0.635126352878105,7
TOTSYE,0,1
TOTT,0,1
TOTTEN,0,1
TOTTIE,0.676250695837957,6
TOTTY,0,1
TOTYOS,0,1
TOUBA,0,11
TOUBAKHAND,0,1
TOUBE,0,2
TOUDOUCHE,1,1
TOUFEEK,0,1
TOUFFEE,0,1
TOUFIC,0,11
TOUFICA,0,1
TOUFICK,0,1
TOUFIE,0,1
TOUHME,0,1
TOULA,0,29
TOULIO,0,1
TOULME,0,1
TOUMA,0,3
TOUNIA,0,1
TOUR,0,1
TOURAN,0,18
TOURFANDA,0,1
TOURIA,0,2
TOURIDO,0,1
TOURO,0,1
TOURVAND,0,1
TOUSSAIN,1,1
TOUSSAINT,0.982363811107474,19
TOUSSINE,1,1
TOUTI,0,3
TOUTY,0,1
TOUVI,0,1
TOVA,0,14
TOVAH,0,2
TOVE,0,18
TOVEL,0,1
TOVELIL,0,1
TOVIA,0,2
TOVIO,0,1
TOVMAS,0,1
TOVOLIA,1,1
TOWA,0,2
TOWANA,0,3
TOWANDA,0,3
TOWER,0,1
TOWERS,0,2
TOWIA,0,3
TOWLE,0,1
TOWN,1,1
TOWNE,1,1
TOWNER,0,3
TOWNES,0.91261833712601,2
TOWNEY,0,1
TOWNIE,0,1
TOWNLEY,0,4
TOWNLY,0,1
TOWNS,0,1
TOWNSEL,0.969071029103385,4
TOWNSEND,0.682564402995545,41
TOWNSIL,0,1
TOWNSLEY,0,1
TOWNSON,0,1
TOWNSVILL,1,1
TOWNSWELL,0,1
TOWNZA,1,1
TOWNZELLA,0,2
TOWNZY,1,1
TOWO,0,1
TOXEY,0,7
TOXIE,0.278924128610575,28
TOY,0.685966750887627,185
TOYA,0,1
TOYBA,0,5
TOYCE,1,1
TOYE,0,39
TOYETTA,0,1
TOYIE,0.954313068541791,3
TOYLEE,1,1
TOYLEN,1,1
TOYLIE,0,1
TOYNE,0,1
TOYNETTE,0,4
TOYS,1,1
TOYVA,0,1
TOZIA,0,1
TOZIER,0,1
TPBIE,0,1
TR,0.91261833712601,2
TRA,0,1
TRABA,0,1
TRABERT,0,1
TRAC,0,1
TRACE,0,4
TRACEFORD,0,1
TRACENA,1,1
TRACEY,0.598717009722856,8
TRACIE,0.839280602464756,3
TRACIL,0,1
TRACILEE,0,1
TRACILLE,0,1
TRACIOUS,0,1
TRACTOR,1,1
TRACY,0.423677411053534,441
TRACYE,0,2
TRACYNE,0,1
TRADIS,1,1
TRAEAN,0,1
TRAFF,0,1
TRAFFINA,0,1
TRAFFORD,0,8
TRAFINNA,1,1
TRAFTON,0,5
TRAGEANT,1,1
TRAHERN,0,1
TRAIA,0,1
TRAIAN,0,9
TRAIANI,0,1
TRAIANOS,0,1
TRAICO,0,1
TRAIL,1,1
TRAILER,1,1
TRAIN,0,1
TRAINE,0,1
TRAINER,1,1
TRAISIA,1,1
TRAJAN,0,2
TRAJANKA,0,3
TRAJKO,0,1
TRAJN,0,1
TRALLIS,0,1
TRALUCIA,0,1
TRAMBAKLAL,0,1
TRAMBLE,0,3
TRAMEL,0,2
TRAMER,0,1
TRAMMEL,0.776852934649573,4
TRAMMELL,0.723069334627254,10
TRAMONTO,0,1
TRAMORE,0,1
TRAN,0,1
TRANA,0,1
TRANCETTA,0,1
TRANCEY,0,1
TRANCITA,0,2
TRANCITO,0,5
TRANDAL,0,1
TRANDON,0,1
TRANE,0,3
TRANEY,0,2
TRANGUILIN,0,1
TRANIE,0.776852934649573,8
TRANIS,1,1
TRANK,0,1
TRANN,1,1
TRANNA,0,1
TRANNER,0,1
TRANNIE,0.680657946569442,59
TRANNY,0,1
TRANQUIL,0,6
TRANQUILI,0,5
TRANQUILIN,0,48
TRANQUILL,0.839280602464756,3
TRANQUILLA,0,5
TRANQUILLI,0,1
TRANQUILLO,0,7
TRANSI,1,1
TRANSIE,0,1
TRANSITA,0,2
TRANSITO,0,7
TRANTHAM,0.91261833712601,2
TRANTIS,0,1
TRANTRELL,0,1
TRANVER,0,1
TRANZIE,0,1
TRAPNELL,0,1
TRASA,0,1
TRASE,0,1
TRASIE,0,1
TRASIMOND,0,1
TRATER,1,1
TRAUGOTT,0,3
TRAULEE,1,1
TRAUTE,0,9
TRAUTEL,0,1
TRAV,0,1
TRAVALENE,1,1
TRAVANYON,1,1
TRAVEE,1,1
TRAVEL,1,1
TRAVELLA,0,1
TRAVER,0,7
TRAVERS,0.510860095421192,22
TRAVERSE,0,7
TRAVES,0.839280602464756,3
TRAVEST,0,1
TRAVESTINE,1,1
TRAVETTE,0,1
TRAVICE,0,3
TRAVIE,0,5
TRAVIENNA,0,1
TRAVIES,1,1
TRAVILEE,1,1
TRAVILLA,0,3
TRAVILLE,1,1
TRAVIOLIA,0,1
TRAVIOUS,0,1
TRAVIS,0.465067999192739,1002
TRAVISAILE,0,1
TRAVISGRA,0,1
TRAVISTINE,1,1
TRAVISW,0,1
TRAVYS,0,1
TRAWICK,0,1
TRAXIE,0,1
TRAYCHE,0,1
TRAYER,0,1
TRAYLOR,0,5
TRAYNA,0,1
TRAYNOR,0,3
TRAYSIA,0,1
TRAYTON,0,1
TRAYWICK,1,1
TRAZELL,1,1
TRAZYSIE,0,1
TREA,0,2
TREABURN,0,1
TREACA,0,1
TREACHEL,0,1
TREACIE,0,3
TREACLE,0,1
TREACY,0,2
TREADFORD,1,1
TREADWAY,0.91261833712601,2
TREADWELL,0.635126352878105,7
TREAJETTA,0,1
TREAL,0,1
TREALA,0,2
TREALEN,0,1
TREALICE,0,1
TREALY,0,1
TREAMON,0,1
TREAN,0,1
TREAON,0,1
TREASE,0,1
TREASEA,0,1
TREASEL,0,3
TREASELEAN,1,1
TREASER,1,1
TREASEY,0,1
TREASIA,0,3
TREASIE,0,9
TREASSA,0,1
TREASURE,0.65504370157974,13
TREASURY,1,1
TREAT,0,1
TREATHA,1,1
TREATHEL,0,1
TREATHER,1,1
TREATIE,1,1
TREATIS,1,1
TREATISE,0,1
TREATY,0,1
TREAV,0,1
TREAVA,0,3
TREAVEL,0,1
TREAVELL,0,1
TREAVER,1,1
TREAVIS,0,1
TREAVOR,0,2
TREAVY,0,2
TREB,0,1
TREBA,0.676250695837957,6
TREBBIE,1,1
TREBER,0,1
TREBIA,0,1
TREBIE,0,5
TREBOR,0,1
TREBY,0,3
TRECA,0,5
TRECE,0,2
TRECIA,0.487037164217999,12
TRECIE,0,17
TRECIEN,0,1
TRECIL,0,1
TRECY,0,1
TRED,0,1
TREDA,0,3
TREDIS,1,2
TREDWELL,0,1
TREE,0,1
TREEBY,1,1
TREECE,0,2
TREECIE,0,3
TREECY,0,2
TREESA,0,2
TREESIA,0,2
TREEVA,0,1
TREFFIE,0,1
TREFFLE,0,7
TREFFLEA,0,1
TREFFLEY,0,1
TREFFLIA,0,1
TREFFLIE,0,2
TREFFON,0,1
TREFON,0,2
TREFT,0,1
TREFTER,0,1
TREFTON,0,1
TREFUS,1,1
TREGUA,1,1
TREILA,0,1
TREINA,0,1
TREISIE,1,1
TREJO,0,1
TREL,1,1
TRELA,0,5
TRELAH,0,1
TRELAWNEY,1,1
TRELBA,0,1
TRELCIE,0,1
TRELESSA,1,1
TRELIA,0,1
TRELL,0,3
TRELLA,0.35876990753062,59
TRELLAH,0,2
TRELLAS,0,2
TRELLE,0,2
TRELLES,0,2
TRELLIA,0,1
TRELLICE,0,1
TRELLIE,0.874414443087022,5
TRELLIES,0,1
TRELLIS,0.380557867965008,18
TRELLOITE,0,1
TRELLOUS,0,1
TRELLUS,0,1
TRELLYS,0,2
TRELMA,0,2
TRELSA,1,1
TRELVA,0,1
TRELVIE,0,2
TREMAIN,0,1
TREMAINE,0.839280602464756,6
TREMAN,0,3
TREMAR,1,1
TREMAYNE,0.839280602464756,3
TREMEDA,0,1
TREMON,0,5
TREMONT,0,1
TREMORELL,1,1
TREN,0,1
TRENCHES,1,1
TRENCK,0,1
TRENDAFILA,0,1
TRENE,0,4
TRENHAM,0,2
TRENHOLM,0,1
TRENI,1,1
TRENIDAD,0,5
TRENIS,0,2
TRENNA,0.354708306809634,20
TRENNETH,0,1
TRENNICE,0,1
TRENNIE,0,2
TRENNIS,0.839280602464756,3
TRENON,0,1
TRENOR,0,2
TRENSON,0,1
TRENT,0.418699016730363,31
TRENTIE,0,2
TRENTINA,0,1
TRENTINO,0,3
TRENTIS,0,1
TRENTO,0,6
TRENTON,0.258234499010898,31
TRENVILLA,0,1
TRENWITH,0,2
TRENY,1,1
TRENYON,0,1
TREO,0,1
TREOLA,0.776852934649573,4
TREON,0,3
TREONIA,0,1
TREONNE,0,1
TREOPIA,1,6
TREPHENIA,1,1
TREPHON,0,1
TRES,0,2
TRESANNA,0,1
TRESBAN,0,1
TRESCOTT,0,2
TRESDON,1,1
TRESE,0,5
TRESEA,0,1
TRESEAN,0,1
TRESENA,0,1
TRESHAM,0,1
TRESHMAN,0,1
TRESIAH,0,1
TRESIE,0,3
TRESILIA,0,1
TRESO,0,1
TRESOR,0,2
TRESS,0.698876783058993,11
TRESSABEL,0,1
TRESSAH,0,1
TRESSE,0,2
TRESSELLYN,0,1
TRESSER,0,2
TRESSEY,0,3
TRESSIBEL,0,1
TRESSIE,0.524378034125848,775
TRESSLER,0,1
TRESSYE,0,1
TRESTER,0,3
TRESTINA,0,2
TRESTON,0,4
TRESTRAIL,1,1
TRESVAN,1,1
TRESZKA,0,1
TRETA,0,1
TRETHA,0.91261833712601,2
TRETHER,1,1
TRETIS,1,1
TRETTY,0,1
TREUMAN,1,1
TREV,0,1
TREVA,0.102664631646094,646
TREVADAUN,0,1
TREVADO,0,1
TREVAH,0,5
TREVAJEAN,0,1
TREVAL,0,1
TREVALYN,0,2
TREVAMAE,0,1
TREVANIAN,0,1
TREVANION,0,1
TREVEJO,0,1
TREVEL,0,1
TREVELAN,0,1
TREVELL,0,1
TREVELLE,0,1
TREVELLYAN,0,1
TREVELLYN,0,1
TREVELYAN,0,1
TREVELYN,0.776852934649573,8
TREVENA,0,1
TREVENIA,0,1
TREVER,0.91261833712601,2
TREVERN,0,1
TREVES,0,1
TREVETT,0,1
TREVETTE,0,2
TREVIA,0,6
TREVICE,0,1
TREVIE,0.776852934649573,4
TREVIL,0,1
TREVILIAN,0,1
TREVILLA,0,1
TREVILLE,0.839280602464756,3
TREVILLION,0,1
TREVILLON,0,1
TREVIOUS,0,1
TREVIS,0,5
TREVLYN,0,2
TREVO,0,1
TREVONA,0,1
TREVOR,0.40101478779941,83
TREVORA,0,1
TREVOUR,1,1
TREW,0,1
TREWHITT,0,1
TREXEL,0,1
TREXIE,0,1
TREYMAN,0,1
TREZ,0,1
TREZA,0,1
TREZIE,0,1
TREZMON,0,1
TREZZVANT,1,1
TRIADHA,0,1
TRIAN,0,1
TRIANIAFI,0,1
TRIANLAFIL,0,1
TRIANTAFI,0,1
TRIANTAFIL,0,4
TRIANTAFIU,0,1
TRIB,0,1
TRIBA,0,1
TRIBBIE,1,1
TRIBBIT,1,1
TRIBBLE,0,5
TRIBIT,1,1
TRIBLE,0,1
TRIBULEE,0,1
TRIBUNA,0,1
TRIBUNE,0,1
TRIBURCIO,0,1
TRICE,0,8
TRICEL,1,1
TRICIE,0,4
TRICORA,0,1
TRICY,0,1
TRIE,1,1
TRIEBEL,0,1
TRIENAH,0,1
TRIENES,0,1
TRIENTJE,0,2
TRIEPHINA,0,1
TRIESA,0,3
TRIESTA,0,2
TRIESTE,0,30
TRIESTIE,0,1
TRIESTINA,0,13
TRIESTINE,0,3
TRIESTINO,0,5
TRIEVA,0,2
TRIFAN,0,1
TRIFFON,0,1
TRIFKO,0,1
TRIFOMENA,0,1
TRIFON,0,12
TRIFONE,0,2
TRIFONO,0,1
TRIFU,0,2
TRIFUN,0,1
TRIGA,0,1
TRIGG,0.776852934649573,12
TRIGGER,0,2
TRIGGS,0,1
TRIGVE,0,1
TRIGWAY,0,1
TRIJNTJE,0,5
TRILBA,0,8
TRILBIA,0,2
TRILBIE,0,3
TRILBY,0.478118722910913,62
TRILDA,0,1
TRILLA,0.616384481721839,15
TRILLAVE,0,1
TRILLEN,0,1
TRILLIA,0,1
TRILLIAN,0,2
TRILLIE,0,3
TRILLIER,1,1
TRILLIS,0,4
TRILLO,0,1
TRILMA,0,4
TRILTON,0,2
TRILVA,0.91261833712601,2
TRILVIA,0,2
TRILVIAN,0,1
TRIM,1,2
TRIMBAK,0,1
TRIMBELL,0,1
TRIMBLE,0,10
TRIMI,0,1
TRIMILLA,1,1
TRIMMIE,1,1
TRIN,0,2
TRINADAD,0,3
TRINCEL,1,1
TRINCHEN,0,1
TRINDAD,0,5
TRINDLE,0,1
TRINE,0,22
TRINEDAD,0,1
TRINEL,0,1
TRINER,0,1
TRINESS,0,1
TRINETTE,0,2
TRINEY,0,1
TRINI,0,19
TRINIA,0,1
TRINIDA,0,2
TRINIDAD,0.159750181531996,839
TRINIDAO,0,1
TRINIE,0,2
TRINIS,0,1
TRINITA,0,1
TRINITY,0,4
TRINKINS,0,1
TRINNA,0,1
TRINNER,0,1
TRINNI,0,1
TRINNIE,0.537133435142353,10
TRINNY,0,1
TRINO,0,10
TRINOLA,0,1
TRINON,0,2
TRINONE,0,1
TRINT,1,1
TRINTJE,0,2
TRINTON,0.839280602464756,3
TRINUS,0,1
TRINY,0,1
TRIO,0,1
TRIONIA,0,1
TRIPHENA,0,1
TRIPHENE,0,1
TRIPHON,0,1
TRIPHONA,0,1
TRIPHOSA,1,1
TRIPOLI,0,5
TRIPOLINA,0,1
TRIPP,0,1
TRIPPE,0,1
TRIS,0,6
TRISA,0,3
TRISABEL,0,1
TRISCHEL,0,1
TRISCILLIA,1,1
TRISEVGENI,0,1
TRISEYGENE,0,1
TRISHA,0,1
TRISHEL,0,1
TRISS,0,2
TRISSIE,0,5
TRISTAM,0,4
TRISTAN,0,6
TRISTANO,0,6
TRISTINE,0,1
TRISTON,0,1
TRISTRAM,0,4
TRITA,1,1
TRITHENA,0,1
TRITTY,1,1
TRITUS,0,1
TRIUMPH,1,1
TRIVA,0,1
TRIVEL,1,1
TRIVIA,0,1
TRIVIAN,0,1
TRIVIE,0,2
TRIVIS,0,1
TRIXEY,0,1
TRIXIE,0.336426757984828,108
TRIXINE,0,1
TRIXIS,0,1
TRIXY,0,1
TRIZIA,0,1
TROA,0,1
TROADIA,0,2
TROADIO,0.839280602464756,3
TROAS,0,5
TROBA,0,1
TROBIE,0,2
TROBY,0,1
TROCEY,0,1
TROCHIM,0,2
TROCHU,0,1
TROELS,0,1
TROFAMINA,0,1
TROFEMINA,0,1
TROFFICE,0,1
TROFIM,0,2
TROFIMENA,0,3
TROGER,0,1
TROHMAN,0,1
TROIAN,0,2
TROIANO,0,1
TROICE,0,1
TROIL,0,1
TROIS,0.676250695837957,6
TROISE,1,1
TROJA,1,1
TROJAN,0,1
TROLA,0.723069334627254,5
TROLEN,0,1
TROLIE,0,2
TROLLA,0,1
TROLLIE,0.91261833712601,2
TROLLIS,0,1
TROMMER,0,1
TRON,0,1
TRONA,0,1
TROND,0,1
TRONE,0,1
TRONG,0,1
TRONIE,0,1
TRONJE,0,1
TRONNYE,0,1
TROPAL,0,1
TROPHA,0,2
TROPHEL,0,1
TROPHENA,0,1
TROPHIE,0,1
TROPHINE,0,2
TROPHY,0,3
TROPLE,0,1
TROSEY,1,1
TROSPER,0,2
TROSSA,0,1
TROSSIE,0,1
TROSSY,0,1
TROSY,0,6
TROTTUS,1,1
TROUBA,0,1
TROUIS,0,1
TROULA,0,1
TROUP,0.839280602464756,3
TROUPE,0,2
TROUPERE,0,1
TROUPIER,0,1
TROUSE,0,1
TROUY,0,1
TROVA,0,1
TROVER,0,1
TROVILLA,0,1
TROVILLO,0,2
TROVOLA,0,1
TROW,0,1
TROWBRIDGE,0,2
TROX,0,1
TROXEL,0,2
TROXELEE,0,1
TROXLER,0,1
TROY,0.485466845040845,2088
TROYACE,0,1
TROYCE,0.427263453475905,15
TROYE,0.776852934649573,8
TROYER,0,1
TROYET,0,1
TROYICE,0,1
TROYO,0,1
TROYS,0,2
TROYT,0,1
TROZA,1,1
TRPKO,0,1
TRQANQUIL,0,1
TRU,0,1
TRUAL,0,1
TRUAX,0,1
TRUBA,0,2
TRUBAN,1,1
TRUBEE,0,1
TRUBEN,0,1
TRUBERT,0,2
TRUBEY,0,2
TRUBIE,0.537133435142353,10
TRUBON,0,1
TRUBY,0,26
TRUCE,0,1
TRUCEAL,0,1
TRUCELLA,1,1
TRUCENT,0,1
TRUCIE,0,1
TRUCIEL,0,1
TRUCILLAR,1,1
TRUCILLE,0,1
TRUCKSELL,1,1
TRUCY,0,2
TRUD,1,1
TRUDA,0.465337105905293,26
TRUDCHEN,0,1
TRUDDIE,1,1
TRUDE,0,55
TRUDEA,1,1
TRUDEAU,0,1
TRUDEE,0,3
TRUDEL,0,1
TRUDELL,0.748996859458755,18
TRUDELLA,1,1
TRUDENCE,0,1
TRUDI,0,21
TRUDIA,0.954313068541791,3
TRUDICE,0,1
TRUDIE,0.796337628152911,279
TRUDINA,0,1
TRUDIS,0,5
TRUDITH,0,1
TRUDIX,0,2
TRUDO,0,1
TRUDY,0,1
TRUDYE,0,2
TRUDYS,0,1
TRUE,0.498664265850444,69
TRUEA,0,1
TRUEART,1,1
TRUECELLA,1,1
TRUEDALE,0,1
TRUEDELL,0.954313068541791,3
TRUEDELLA,1,1
TRUEDY,1,1
TRUEHART,0.839280602464756,3
TRUEHEART,0,4
TRUEITT,0,2
TRUEL,0,13
TRUELA,1,1
TRUELBE,0,1
TRUELINE,0,1
TRUELL,0,2
TRUELLA,0,3
TRUELOOVE,1,1
TRUELOVE,1,2
TRUEMA,0,1
TRUEMAN,0,31
TRUEMELLA,1,1
TRUEMILLER,1,1
TRUEMON,0,1
TRUENT,0,1
TRUES,0,1
TRUESBIE,0,1
TRUESBY,0,1
TRUESDALE,0,1
TRUESDELL,0,1
TRUESELLA,1,1
TRUESILLA,1,1
TRUET,0,1
TRUETT,0,86
TRUETTA,0,2
TRUETTE,0,4
TRUEVANA,1,1
TRUEVENIA,1,1
TRUEVER,1,1
TRUEVIRL,1,1
TRUEY,0,4
TRUEZA,0,1
TRUFANT,0,1
TRUFIMENA,0,1
TRUFORD,0,1
TRUGEN,0,2
TRUGH,0,1
TRUIE,0.487037164217999,12
TRUIEL,0,1
TRUILLY,0,1
TRUINFO,0,1
TRUIS,0,1
TRUIT,0,4
TRUITT,0.465337105905293,26
TRUITTE,0,2
TRUJE,0,1
TRULA,0.255862127768543,251
TRULAH,0,6
TRULAN,0,2
TRULEAN,0,1
TRULEN,0,3
TRULER,1,1
TRULETTA,0,2
TRULEY,0.856487369211789,11
TRULIA,0,2
TRULIE,0.796604029246539,11
TRULIEU,0,1
TRULIN,0,1
TRULLA,0.839280602464756,3
TRULLER,1,1
TRULLIE,0.954313068541791,3
TRULLIS,0,1
TRULO,0,1
TRULON,0,1
TRULUCK,0,1
TRULY,0.896132950314504,42
TRULYE,1,1
TRUM,0.91261833712601,2
TRUMA,0.465337105905293,13
TRUMAN,0.106758573699762,1149
TRUMANN,0,2
TRUMARLEE,0,1
TRUMBULL,0,4
TRUMELLA,1,1
TRUMEN,0,1
TRUMER,0,2
TRUMES,0,1
TRUMIE,0.776852934649573,4
TRUMILLA,1,3
TRUMILLER,1,1
TRUMMA,0,1
TRUMMER,1,1
TRUMMIE,0.776852934649573,4
TRUMON,0,8
TRUMOND,0,3
TRUMOR,0,1
TRUNELLA,0,1
TRUNETTE,0,1
TRUNEY,0,1
TRUO,0,1
TRUPIE,0,1
TRURAN,0,1
TRURLU,0,1
TRUSAL,0,1
TRUSBIE,0,1
TRUSBY,0,2
TRUSCEE,1,1
TRUSCOTT,0,2
TRUSEAL,0,1
TRUSELINO,0,1
TRUSHEL,0,1
TRUSIANA,0,1
TRUSIE,0.91261833712601,4
TRUSKA,0,1
TRUSS,1,1
TRUSSEL,1,3
TRUSSIE,0.874414443087022,5
TRUSSY,0,1
TRUSTEE,1,1
TRUSTEN,0,3
TRUSTIE,0,1
TRUSTON,0,3
TRUSTY,1,1
TRUTH,0.537133435142353,20
TRUTHA,0,1
TRUTHO,0,1
TRUTHY,0,1
TRUTIE,1,1
TRUTY,1,1
TRUUS,0,2
TRUVA,0,2
TRUVENIA,0,1
TRUVENZA,1,1
TRUVILOUS,1,1
TRUXTON,0.510860095421192,22
TRUXTUN,0,1
TRUY,0,1
TRUZELL,1,1
TRUZELLA,1,2
TRVANADA,0,1
TRVANDA,0,2
TRY,0,1
TRYANNA,1,1
TRYBEULAH,0,1
TRYCIE,0,1
TRYFON,0,1
TRYGGVE,0,1
TRYGIVE,0,1
TRYGUE,0,4
TRYGVALD,0,1
TRYGVE,0,66
TRYGYE,0,1
TRYLA,0,1
TRYLBA,0,2
TRYLLIS,0,2
TRYLMA,0,1
TRYMER,0,1
TRYN,0,2
TRYNA,0,2
TRYNE,0,2
TRYNIE,0,2
TRYNTJE,0,5
TRYON,0.723069334627254,5
TRYPHAENA,0,1
TRYPHENA,0.806861047117895,21
TRYPHENE,1,1
TRYPHENIA,0.839280602464756,3
TRYPHENIE,1,1
TRYPHINA,0,2
TRYPHOSA,0,1
TRYSSA,0,1
TRYTHENA,1,1
TSABICOS,0,1
TSACHKUI,0,1
TSAI,0,2
TSAKHKUSH,0,1
TSAL,0,4
TSALIK,0,2
TSALLER,0,1
TSALYA,0,1
TSAMBIKA,0,1
TSAMPICOS,0,1
TSAMPIKA,0,2
TSAREVA,0,1
TSAREVO,0,1
TSAVAK,0,1
TSCHUDY,0,1
TSE,0,1
TSECELIA,0,1
TSENA,0,2
TSERNA,0,2
TSESIYA,0,1
TSESYA,0,3
TSETSILIA,0,4
TSETSILIYA,0,3
TSETSILYA,0,2
TSEYTA,0,1
TSEZAR,0,2
TSFLYA,0,1
TSI,0,1
TSIANINA,0,4
TSILA,0,2
TSILE,0,1
TSILIA,0,9
TSILISTINA,0,1
TSILIYA,0,4
TSILTA,0,1
TSILYA,0,84
TSILYAGENY,0,1
TSINA,0,3
TSIP,0,1
TSIPA,0,15
TSIPALIYA,0,1
TSIPE,0,1
TSIPERA,0,1
TSIPORA,0,2
TSIPOYRA,0,2
TSIPPA,0,1
TSIPRA,0,1
TSIREL,0,4
TSIRIYA,0,1
TSIRKA,0,1
TSIRLYA,0,2
TSIRUK,0,1
TSITSILIA,0,4
TSITSILIYA,0,1
TSITSILYA,0,2
TSIVA,0,6
TSIVIA,0,1
TSIVIVA,0,1
TSIVYA,0,12
TSODOK,0,1
TSOGHIG,0,1
TSOGHIK,0,1
TSOGIK,0,1
TSOK,0,1
TSONA,0,1
TSOVINAR,0,1
TSTATSAN,0,1
TSUGIO,0,1
TSUI,0,1
TSULYA,0,1
TSUMORI,0,1
TSUNG,0,2
TSUTOMU,0,1
TSVETA,0,1
TSVETANA,0,1
TSVIYA,0,1
TSYLYA,0,2
TSYPA,0,4
TSYUPA,0,2
TSYUPO,0,1
TSYVYA,0,1
TTHOMAS,0.91261833712601,2
TTYLER,0,1
TU,0,2
TUAN,0,1
TUANA,0,1
TUAVI,0,1
TUBA,0.303217799619631,25
TUBA-BEYLA,0,1
TUBAL,1,1
TUBBEE,0,1
TUBERTA,0,1
TUBI,0,1
TUBIE,1,2
TUBIN,0,1
TUCH,1,1
TUCK,0.723069334627254,5
TUCKER,0.894232565693914,38
TUCKEY,0,1
TUCKLEY,0,1
TUCORA,1,1
TUDELL,0,1
TUDELLE,0,1
TUDIE,0,3
TUDOR,0,20
TUDORA,0,1
TUELDA,0,1
TUELON,0,1
TUENIS,0,1
TUESDANNA,1,1
TUESDAY,1,1
TUESETTA,1,1
TUFANIO,0,1
TUFECK,0,1
TUFFIELD,0,1
TUFFY,0,1
TUFIC,0,1
TUFIE,0,1
TUG,0.839280602464756,3
TUGA,0,1
TUGG,0,1
TUGGLE,1,1
TUGOMIL,0,1
TUHAN,0,1
TUHFEH,0,1
TUI,0,4
TUIA,0,1
TUIE,0,1
TUILLA,0,1
TUINES,0,1
TUKHIK,0,1
TULA,0.305754037368834,173
TULAH,0,6
TULAN,0,2
TULANE,0,1
TULAR,0.839280602464756,3
TULAS,0,1
TULE,0,1
TULEIKA,0,1
TULEN,0,2
TULENE,0,1
TULER,0.839280602464756,3
TULES,0,5
TULEY,0,1
TULI,0,2
TULIA,0.644931287503709,27
TULIE,0.924154647099768,13
TULIO,0.224873777034618,37
TULIOANTH,0,1
TULIOUS,1,1
TULIP,0.776852934649573,8
TULIS,0,2
TULITA,0,4
TULL,0,5
TULLA,0,6
TULLAMAE,0,1
TULLAR,0,1
TULLEY,1,1
TULLIA,0,9
TULLIAH,0,1
TULLIE,0.784143741933968,31
TULLIO,0,71
TULLIOUS,0.954313068541791,3
TULLIS,0,10
TULLIUS,0,1
TULLOS,0,4
TULLUE,0,1
TULLUS,0,7
TULLY,0.360835789375149,39
TULLYNE,0,1
TULON,0,9
TULOS,0,1
TULOUS,1,1
TULSA,0.58203412444426,17
TULSIA,1,1
TULSIBHA,0,1
TULU,0,1
TULUA,0,1
TULUS,0,1
TULY,0,1
TULYER,0,1
TUMA,0,2
TUMAH,0,1
TUMASINA,0,1
TUME,0,1
TUMP,0.91261833712601,4
TUMPSY,1,1
TUNA,0,2
TUNELLE,0,1
TUNEY,0,1
TUNG,0,2
TUNIA,0,1
TUNICE,0,1
TUNIE,0.635126352878105,7
TUNIS,0.181812544304165,48
TUNISON,0,1
TUNNE,0,1
TUNNEY,0,1
TUNNIE,0.839280602464756,3
TUNSTALL,0,6
TUNSTALLL,0,1
TUNY,0,1
TUNYA,0,2
TUOVI,0,3
TUP,1,1
TUPPER,0,1
TUPPIE,0,1
TURA,0,37
TURAH,0,4
TURALEE,1,1
TURANDO,0,1
TURBENA,0,1
TURBIN,0,1
TURBINO,0,1
TURBUTT,0,1
TURDIS,0,1
TURE,0,14
TUREATHA,1,2
TURELDA,0,1
TURELL,0,1
TURENA,0,2
TURENNE,1,1
TURESSA,0,1
TURETHA,1,2
TURETHER,1,1
TUREY,0,1
TURGUT,0,3
TURHAN,0,1
TURI,0,2
TURIA,0.839280602464756,3
TURIANA,0,2
TURIANO,0,2
TURIBIA,0,1
TURIBIO,0,2
TURID,0,1
TURIDA,0,1
TURIDO,0,1
TURIE,0,1
TURILEE,0,1
TURINE,0,1
TURINO,0,1
TURIS,0,1
TURK,0.91261833712601,2
TURKAN,0,1
TURKBI,0,1
TURKMAN,0,1
TURL,0,1
TURLA,0,1
TURLEY,0.874414443087022,10
TURLIE,0,1
TURLING,0,1
TURLOGH,0,1
TURMAN,0.598717009722856,8
TURMUTUS,1,1
TURN,0,1
TURNA,0,4
TURNELL,1,1
TURNER,0.84654574588667,298
TURNEY,0,10
TURNHAM,0,1
TURNICE,0,1
TURNLEY,0,2
TURON,0,1
TURQUOISE,0,2
TURRIDO,0,1
TURSA,0,1
