fname,fname_std,nickname_mpc,sex
SIDNY,SIDNEY,1,2
RUBERTA,ROBERTA,1,2
MELISIA,MELISSA,1,2
LUISIA,LOUISA,1,2
HENERETTE,HENRIETTE,1,2
BETIE,ELIZABETH,1,2
CORNEILIA,CORNELIA,1,2
CICELIA,CECILIA,1,2
EMALIA,AMELIA,1,2
ABAGILL,ABIGAIL,1,2
ALMENIA,ALMENIA,0,2
CLARINA,CLARINA,0,2
EBBA,EBBA,0,2
ELL,ELL,0,2
ESSE,ESSE,0,2
IDONA,IDONA,0,2
JULETTA,JULETTA,0,2
LENO,LENO,0,2
LYLA,LYLA,0,2
MARTHEA,MARTHEA,0,2
MEALIA,MEALIA,0,2
MINNESOTA,MINNESOTA,0,2
MINNETTA,MINNETTA,0,2
MODENA,MODENA,0,2
ORIA,ORIA,0,2
SARAK,SARAK,0,2
SERAPHINA,SERAPHINA,0,2
VERTIE,VERTIE,0,2
ZILPAH,ZILPAH,0,2
SULIVAN,SULLIVAN,1,1
NATHANAL,NATHANIEL,1,1
BARNA,BARNABAS,1,1
ADERSON,ADERSON,0,1
ALDUS,ALDUS,0,1
BALUS,BALUS,0,1
BURTIN,BURTIN,0,1
CLINE,CLINE,0,1
CONLEY,CONLEY,0,1
CONVERSE,CONVERSE,0,1
ELLIAS,ELLIAS,0,1
HIAL,HIAL,0,1
JAMISON,JAMISON,0,1
LANDIS,LANDIS,0,1
LUNDY,LUNDY,0,1
MALVERN,MALVERN,0,1
MICKLE,MICKLE,0,1
MONTA,MONTA,0,1
NICANOR,NICANOR,0,1
ORRAN,ORRAN,0,1
OSKA,OSKA,0,1
OTWAY,OTWAY,0,1
PEMBROKE,PEMBROKE,0,1
SYLVESTA,SYLVESTA,0,1
GEORG,GEORGIA,1,2
AMENIA,AMENIA,0,2
BRUNETTE,BRUNETTE,0,2
CHARITA,CHARITA,0,2
CHATRINE,CHATRINE,0,2
CILLER,CILLER,0,2
DILSIE,DILSIE,0,2
DOTIA,DOTIA,0,2
ESTELE,ESTELE,0,2
GENNETTA,GENNETTA,0,2
LAVINE,LAVINE,0,2
LEMMA,LEMMA,0,2
LOUEMMA,LOUEMMA,0,2
MATILLDA,MATILLDA,0,2
MELLIA,MELLIA,0,2
NOLIE,NOLIE,0,2
OSSIE,OSSIE,0,2
OTILIE,OTILIE,0,2
PARELEE,PARELEE,0,2
PETER,PETER,0,2
PHIBBY,PHIBBY,0,2
TABATHA,TABATHA,0,2
TONEY,TONEY,0,2
VIRGENIA,VIRGENIA,0,2
MEL,MELVIN,1,1
ALBEN,ALBEN,0,1
ANNA,ANNA,0,1
CASE,CASE,0,1
CLETUS,CLETUS,0,1
FELICIEN,FELICIEN,0,1
FLAVIOUS,FLAVIOUS,0,1
ISON,ISON,0,1
LYMUS,LYMUS,0,1
MELLEN,MELLEN,0,1
MILEY,MILEY,0,1
MILOW,MILOW,0,1
RUEBIN,RUEBIN,0,1
SEELEY,SEELEY,0,1
WINGFIELD,WINGFIELD,0,1
WOODRUFF,WOODRUFF,0,1
SASAN,SUSAN,1,2
SERRAH,SARAH,1,2
MARGRED,MARGARET,1,2
LOUI,LOUISE,1,2
CORDILLA,CORDELIA,1,2
CORDY,CORDELIA,1,2
CATHRIEN,CATHERINE,1,2
CAMMIE,CAMILLE,1,2
AIDER,AIDER,0,2
AMARINTHA,AMARINTHA,0,2
ELMIRAH,ELMIRAH,0,2
JEMMIMA,JEMMIMA,0,2
LOCKY,LOCKY,0,2
LONIA,LONIA,0,2
LURANIA,LURANIA,0,2
MELITA,MELITA,0,2
NANETTE,NANETTE,0,2
PHILAMENA,PHILAMENA,0,2
QUINTILLA,QUINTILLA,0,2
VICK,VICTOR,1,1
RAFEL,RAPHAEL,1,1
PIER,PIERRE,1,1
NOA,NOAH,1,1
JESEE,JESSE,1,1
EDWAD,EDWARD,1,1
DANNY,DANIEL,1,1
ANTONA,ANTHONY,1,1
ANG,ANG,0,1
BENGT,BENGT,0,1
BERTIS,BERTIS,0,1
CADMUS,CADMUS,0,1
CLEMMENT,CLEMMENT,0,1
COURT,COURT,0,1
DEVILLO,DEVILLO,0,1
ISHMEAL,ISHMEAL,0,1
JOSEPHINE,JOSEPHINE,0,1
LENHARD,LENHARD,0,1
MAXIME,MAXIME,0,1
MICAH,MICAH,0,1
SHUBAL,SHUBAL,0,1
SOLEMON,SOLEMON,0,1
THATCHER,THATCHER,0,1
YE,YE,0,1
ZORA,ZORA,0,1
MALESSA,MELISSA,1,2
CHAROLETTE,CHARLOTTE,1,2
CATHARAN,CATHERINE,1,2
CASIE,CASSANDRA,1,2
ADE,ADE,0,2
AMELINE,AMELINE,0,2
ARDELA,ARDELA,0,2
BERRY,BERRY,0,2
DILLEY,DILLEY,0,2
ELISKA,ELISKA,0,2
ELTHA,ELTHA,0,2
LEVICY,LEVICY,0,2
LIVY,LIVY,0,2
LORE,LORE,0,2
LUA,LUA,0,2
LURIE,LURIE,0,2
MALISEY,MALISEY,0,2
MURTA,MURTA,0,2
NARA,NARA,0,2
ODILLE,ODILLE,0,2
SALENIA,SALENIA,0,2
SEBA,SEBA,0,2
THIRSA,THIRSA,0,2
URSULE,URSULE,0,2
SYDNA,SYDNEY,1,1
PHILLOP,PHILIP,1,1
PATRK,PATRICK,1,1
HORATIA,HORATIO,1,1
GARRIT,GARRETT,1,1
CALLY,CALVIN,1,1
BING,BING,0,1
CLABORNE,CLABORNE,0,1
DARIO,DARIO,0,1
GASPAR,GASPAR,0,1
GEERT,GEERT,0,1
IGNATUS,IGNATUS,0,1
JACOBUS,JACOBUS,0,1
JOHANAS,JOHANAS,0,1
LAURA,LAURA,0,1
LONNA,LONNA,0,1
MIRAN,MIRAN,0,1
OSBERN,OSBERN,0,1
QUINCEY,QUINCEY,0,1
RALSTON,RALSTON,0,1
RAWSON,RAWSON,0,1
SHERROD,SHERROD,0,1
UNG,UNG,0,1
VANN,VANN,0,1
LEUCINDA,LUCINDA,1,2
BETSA,ELIZABETH,1,2
CHARTY,CHARITY,1,2
ADELPHA,ADELPHA,0,2
ALECIA,ALECIA,0,2
ALEXINE,ALEXINE,0,2
ALMANDA,ALMANDA,0,2
AUSTINA,AUSTINA,0,2
CHAINY,CHAINY,0,2
CLARABELL,CLARABELL,0,2
GENORA,GENORA,0,2
JEANNA,JEANNA,0,2
LEINA,LEINA,0,2
LURENIA,LURENIA,0,2
MALICIE,MALICIE,0,2
MELCENA,MELCENA,0,2
METTE,METTE,0,2
MICHAEL,MICHAEL,0,2
OTIE,OTIE,0,2
OTTILLIA,OTTILLIA,0,2
POLEY,POLEY,0,2
ROSSANA,ROSSANA,0,2
VELLA,VELLA,0,2
WILHELMIA,WILHELMIA,0,2
ZILDA,ZILDA,0,2
ZORADA,ZORADA,0,2
LEAPOLD,LEOPOLD,1,1
GEORGA,GEORGE,1,1
JEORGE,GEORGE,1,1
AUGUS,AUGUSTUS,1,1
BENETT,BENETT,0,1
BERNY,BERNY,0,1
BLAND,BLAND,0,1
BUTTON,BUTTON,0,1
CHENEY,CHENEY,0,1
HINES,HINES,0,1
KELLER,KELLER,0,1
LOWEL,LOWEL,0,1
LUCINS,LUCINS,0,1
LYON,LYON,0,1
MAGGIE,MAGGIE,0,1
MATHUE,MATHUE,0,1
MAXIMO,MAXIMO,0,1
MINTON,MINTON,0,1
OTUS,OTUS,0,1
SIMOND,SIMOND,0,1
STANISLAS,STANISLAS,0,1
TENNESSEE,TENNESSEE,0,1
ULRICK,ULRICK,0,1
VANDY,VANDY,0,1
VETAL,VETAL,0,1
TARESSA,THERESA,1,2
TEBITHA,TABITHA,1,2
SUSUN,SUSAN,1,2
MAXIE,MAXINE,1,2
MARGAT,MARGARET,1,2
KATHREN,KATHARINE,1,2
JIMIMA,JEMIMA,1,2
JACKIE,JACQUELINE,1,2
CLEMMY,CLEMENTINE,1,2
ADDE,ADDE,0,2
ALMADA,ALMADA,0,2
ALY,ALY,0,2
ANNEE,ANNEE,0,2
ARSENA,ARSENA,0,2
AURENA,AURENA,0,2
BINKEY,BINKEY,0,2
BURTY,BURTY,0,2
CAMILE,CAMILE,0,2
CICELY,CICELY,0,2
DILEY,DILEY,0,2
EARLY,EARLY,0,2
ELGIE,ELGIE,0,2
EMILENE,EMILENE,0,2
GENET,GENET,0,2
JONA,JONA,0,2
LAWRENCE,LAWRENCE,0,2
LETTE,LETTE,0,2
LISSIA,LISSIA,0,2
LORENIA,LORENIA,0,2
LURY,LURY,0,2
LUTE,LUTE,0,2
MAGDALANA,MAGDALANA,0,2
MARCENA,MARCENA,0,2
TISH,TISH,0,2
VALANTINE,VALENTINE,1,1
TOMEY,THOMAS,1,1
SOLEMAN,SOLOMON,1,1
NATHANUEL,NATHANIEL,1,1
ELISHIA,ALICIA,1,1
ADELARD,ADELARD,0,1
ALSEY,ALSEY,0,1
AREND,AREND,0,1
BALIS,BALIS,0,1
CABELL,CABELL,0,1
CALLOWAY,CALLOWAY,0,1
CHANNCY,CHANNCY,0,1
COMFORT,COMFORT,0,1
EDNER,EDNER,0,1
ERIN,ERIN,0,1
GILMER,GILMER,0,1
GOW,GOW,0,1
GUSTAS,GUSTAS,0,1
LESSLIE,LESSLIE,0,1
LINO,LINO,0,1
MAR,MAR,0,1
PHILIPS,PHILIPS,0,1
REILY,REILY,0,1
TEXAS,TEXAS,0,1
THEOPHOLUS,THEOPHOLUS,0,1
THRESE,THERESA,1,2
TILDIA,MATILDA,1,2
LIDEA,LYDIA,1,2
LISBETH,ELIZABETH,1,2
SISLEY,CICILY,1,2
AMELEA,AMELIA,1,2
MANDEY,AMANDA,1,2
ADRIAN,ADRIENNE,1,2
ALLAN,ALLAN,0,2
ANDRA,ANDRA,0,2
AURILIA,AURILIA,0,2
AVELINE,AVELINE,0,2
CECILY,CECILY,0,2
DORRIS,DORRIS,0,2
DORTHULA,DORTHULA,0,2
ELETHA,ELETHA,0,2
EMMAGENE,EMMAGENE,0,2
FREIDA,FREIDA,0,2
HONORINE,HONORINE,0,2
MACEY,MACEY,0,2
MALIDA,MALIDA,0,2
MARINTHA,MARINTHA,0,2
NOLIA,NOLIA,0,2
SERRENA,SERRENA,0,2
UNNAMED,UNNAMED,0,2
VIRDIE,VIRDIE,0,2
VIRINDA,VIRINDA,0,2
WILM,WILLIAM,1,1
TOMPSON,THOMPSON,1,1
SYMON,SIMON,1,1
RICHART,RICHARD,1,1
MANOEL,MANUEL,1,1
JEHN,JOHN,1,1
JEROM,JEROME,1,1
GIM,JAMES,1,1
HOWE,HOWARD,1,1
FREDC,FREDERICK,1,1
ANDEY,ANDREW,1,1
ADOPH,ADOLPH,1,1
BALTHASAR,BALTHASAR,0,1
BERTRAN,BERTRAN,0,1
BRADBURY,BRADBURY,0,1
CADY,CADY,0,1
COONEY,COONEY,0,1
CUSTER,CUSTER,0,1
DOMINICO,DOMINICO,0,1
DOSS,DOSS,0,1
DOVE,DOVE,0,1
DURWARD,DURWARD,0,1
FIELDER,FIELDER,0,1
GIDDEON,GIDDEON,0,1
HERNDON,HERNDON,0,1
HERRICK,HERRICK,0,1
HILMAN,HILMAN,0,1
HUBER,HUBER,0,1
LUNA,LUNA,0,1
MADERSON,MADERSON,0,1
MATIN,MATIN,0,1
OSTON,OSTON,0,1
PAYSON,PAYSON,0,1
PEMBERTON,PEMBERTON,0,1
PITMAN,PITMAN,0,1
SCUYLER,SCUYLER,0,1
SHAW,SHAW,0,1
SHIELDS,SHIELDS,0,1
STARKEY,STARKEY,0,1
THEOPILUS,THEOPILUS,0,1
X,X,0,1
MAGRETT,MARGARET,1,2
GEORGI,GEORGIA,1,2
FRANES,FRANCES,1,2
BETTEE,ELIZABETH,1,2
CHARETY,CHARITY,1,2
ANNELIZA,ANNELIZABETH,1,2
ARTEMISE,ARTEMISE,0,2
BERDELLA,BERDELLA,0,2
BERTIA,ROBERTA,0,2
CANIE,CANIE,0,2
CHESTER,CHESTER,0,2
FLORESTINE,FLORESTINE,0,2
LERA,LERA,0,2
LICCIE,LICCIE,0,2
LOWESA,LOWESA,0,2
LUDELLA,LUDELLA,0,2
MALINE,MALINE,0,2
MICKEY,MICKEY,0,2
MILVINA,MILVINA,0,2
PERFECTA,PERFECTA,0,2
RUMALDA,RUMALDA,0,2
TEOFILA,TEOFILA,0,2
VIRTUE,VIRTUE,0,2
RUS,RUSSELL,1,1
JULIA,JULIAN,1,1
CHRISTOFFER,CHRISTOPHER,1,1
ABBY,ABBY,0,1
ADDY,ADDY,0,1
ALFERT,ALFERT,0,1
BENIGNO,BENIGNO,0,1
BERTTIE,BERTTIE,0,1
CARLILE,CARLILE,0,1
DELANEY,DELANEY,0,1
EMRA,EMRA,0,1
EVARISTE,EVARISTE,0,1
GUISEPPE,GUISEPPE,0,1
HEWITT,HEWITT,0,1
ISIDRO,ISIDRO,0,1
LANCASTER,LANCASTER,0,1
LEEANDER,LEEANDER,0,1
LENHART,LENHART,0,1
LEONE,LEONE,0,1
LEVEY,LEVEY,0,1
MORRILL,MORRILL,0,1
OMA,OMA,0,1
ORY,ORY,0,1
SANTA,SANTA,0,1
SEWEL,SEWEL,0,1
YIN,YIN,0,1
MATTEY,MATILDA,1,2
LOUEASA,LOUISA,1,2
ELSBETH,ELIZABETH,1,2
ELZEBETH,ELIZABETH,1,2
LIZZEE,ELIZABETH,1,2
LEANOR,ELEANOR,1,2
CYNTHIE,CYNTHIA,1,2
KATEE,CATHERINE,1,2
ANGELENA,ANGELENA,0,2
ARMINIA,ARMINIA,0,2
BRIGIDA,BRIGIDA,0,2
CHRISTIENA,CHRISTIENA,0,2
ELEMINA,ELEMINA,0,2
ELICIA,ELICIA,0,2
EXIE,EXIE,0,2
HENDRIKJE,HENDRIKJE,0,2
IVAH,IVAH,0,2
LUTIA,LUTIA,0,2
MARTIA,MARTIA,0,2
MINORA,MINORA,0,2
MULVINA,MULVINA,0,2
OCIE,OCIE,0,2
OPHA,OPHA,0,2
ORLEANA,ORLEANA,0,2
PINA,PINA,0,2
RENER,RENER,0,2
RENNIE,RENNIE,0,2
SAPHIA,SAPHIA,0,2
SETTIE,SETTIE,0,2
SUGAR,SUGAR,0,2
WINNIEFRED,WINNIEFRED,0,2
TOMMAS,THOMAS,1,1
RUSSLE,RUSSELL,1,1
PATER,PETER,1,1
MICLE,MICHAEL,1,1
LUCY,LUCIUS,1,1
JUL,JULIUS,1,1
JARY,GERALD,1,1
EPHRUM,EPHRAIM,1,1
EMANIEL,EMANUEL,1,1
CHESS,CHESTER,1,1
LONI,ALONSO,1,1
ALBET,ALBERT,1,1
ALE,ALE,0,1
BLANTON,BLANTON,0,1
BULLY,BULLY,0,1
CARLIS,CARLIS,0,1
CARPENTER,CARPENTER,0,1
CEYLON,CEYLON,0,1
HARMOND,HARMOND,0,1
HELMUTH,HELMUTH,0,1
LAFEYETTE,LAFEYETTE,0,1
LUNSFORD,LUNSFORD,0,1
MAGOR,MAGOR,0,1
MARSELLUS,MARSELLUS,0,1
MERRET,MERRET,0,1
PARKE,PARKE,0,1
URIEL,URIEL,0,1
JINNE,VIRGINIA,1,2
SERA,SARAH,1,2
BEDY,ELIZABETH,1,2
DRUSILA,DRUSCILLA,1,2
CANDACY,CANDACE,1,2
MENTA,ARMINTA,1,2
EMILLIA,AMELIA,1,2
ADDIS,ADDIS,0,2
ALBY,ALBY,0,2
ALEXANDRA,ALEXANDRA,0,2
APPIE,APPIE,0,2
BERTHER,BERTHER,0,2
DENCY,DENCY,0,2
HENIRETTA,HENIRETTA,0,2
JOHANE,JOHANE,0,2
JULIUS,JULIUS,0,2
LENY,LENY,0,2
LICY,LICY,0,2
LULEY,LULEY,0,2
MIMMIE,MIMMIE,0,2
OELLA,OELLA,0,2
PERNECIA,PERNECIA,0,2
ROBA,ROBA,0,2
SANTA,SANTA,0,2
SILA,SILA,0,2
OTIE,OTTO,1,1
LAN,LANCASTER,1,1
JEMMIE,JAMES,1,1
BANNER,BERNARD,1,1
AUDLEY,AUDLEY,0,1
BLACKBURN,BLACKBURN,0,1
CALOWAY,CALOWAY,0,1
CYPRIAN,CYPRIAN,0,1
EASON,EASON,0,1
ELIHN,ELIHN,0,1
FLINT,FLINT,0,1
GOTLEB,GOTLEB,0,1
HARD,HARD,0,1
ISAACE,ISAACE,0,1
JEWEL,JEWEL,0,1
LANDRUM,LANDRUM,0,1
SHADRIC,SHADRIC,0,1
TING,TING,0,1
PERCIE,PRISCILLA,1,2
MILLER,MELINDA,1,2
MARTENA,MARTHA,1,2
LEN,LENORA,1,2
JETTY,JOSEPHINE,1,2
GENETTIE,JANE,1,2
ISIBELLE,ISABEL,1,2
AMNA,AMNA,0,2
ARMITTA,ARMITTA,0,2
CELIMA,CELIMA,0,2
DEETTE,DEETTE,0,2
DENNA,DENNA,0,2
EMMELIA,EMMELIA,0,2
EULIA,EULIA,0,2
EXER,EXER,0,2
LEANNER,LEANNER,0,2
LEONARA,LEONARA,0,2
LUCKY,LUCKY,0,2
MARGERETHE,MARGARET,0,2
MARGORET,MARGARET,0,2
MURIEL,MURIEL,0,2
ORPHIE,ORPHIE,0,2
ORY,ORY,0,2
PRINCESS,PRINCESS,0,2
RUSHA,RUSHA,0,2
WONG,WONG,0,2
ZULMA,ZULMA,0,2
PERRIE,PERRY,1,1
NEMIAH,NEHEMIAH,1,1
LOUEY,LOUIS,1,1
JOHNNEY,JOHN,1,1
JEAMS,JAMES,1,1
IRAH,IRVING,1,1
HOLLIE,HALL,1,1
GIL,GILBERT,1,1
FEDRIC,FREDERICK,1,1
ABRAH,ABRAHAM,1,1
ALDRICH,ALDRICH,0,1
BATISTE,BATISTE,0,1
CAROLINA,CAROLINA,0,1
CHATMAN,CHATMAN,0,1
CORNEILIUS,CORNEILIUS,0,1
DECATOR,DECATOR,0,1
HOOPER,HOOPER,0,1
INMAN,INMAN,0,1
LAYFETTE,LAYFETTE,0,1
LEVAN,LEVAN,0,1
LLEWELYN,LLEWELYN,0,1
MOON,MOON,0,1
ONEZIME,ONEZIME,0,1
ORLOW,ORLOW,0,1
PEREZ,PEREZ,0,1
PRESIDENT,PRESIDENT,0,1
QUAN,QUAN,0,1
RYAL,RYAL,0,1
SALOMAN,SALOMAN,0,1
SIMMEON,SIMMEON,0,1
STUARD,STUARD,0,1
ROBT,ROBERTA,1,2
MEGGIE,MARGARET,1,2
MADGIE,MADGE,1,2
LIELA,LILLIAN,1,2
HAN,HANNAH,1,2
ELLN,ELLEN,1,2
ELY,ELIZABETH,1,2
ADLINA,ADLINA,0,2
ALEXANDER,ALEXANDER,0,2
ALMETTA,ALMETTA,0,2
ARZILLA,ARZILLA,0,2
CALAFORNIA,CALAFORNIA,0,2
CLARABEL,CLARABEL,0,2
DARKES,DARKES,0,2
ELNORE,ELNORE,0,2
JACINTA,JACINTA,0,2
LIMA,LIMA,0,2
LOLLY,LOLLY,0,2
LORILLA,LORILLA,0,2
LOVEDY,LOVEDY,0,2
LURAH,LURAH,0,2
MAMI,MAMI,0,2
MANERVEY,MANERVEY,0,2
MARICA,MARICA,0,2
MELVENA,MELVENA,0,2
NAOMY,NAOMY,0,2
ROBBIE,ROBBIE,0,2
ROSELL,ROSELL,0,2
STINE,STINE,0,2
WALLES,WALLACE,1,1
PORT,PORTER,1,1
OLEVER,OLIVER,1,1
MIK,MICHAEL,1,1
MAL,MALCOLM,1,1
FRANKIN,FRANKLIN,1,1
CLARANC,CLARENCE,1,1
ARETUS,ARETUS,0,1
BAYLOR,BAYLOR,0,1
CESARIO,CESARIO,0,1
CLAYBURN,CLAYBURN,0,1
ESLEY,ESLEY,0,1
FERRY,FERRY,0,1
GERMAIN,GERMAIN,0,1
HEE,HEE,0,1
HERCHEL,HERCHEL,0,1
HERSHAL,HERSHAL,0,1
JOACHIN,JOACHIN,0,1
LAMAN,LAMAN,0,1
MAURICIO,MAURICIO,0,1
MITCHAEL,MITCHAEL,0,1
OBID,OBID,0,1
OSCHAR,OSCHAR,0,1
OSIAS,OSIAS,0,1
REN,REN,0,1
RHINEHART,RHINEHART,0,1
VENCEL,VENCEL,0,1
WILKINSON,WILKINSON,0,1
WON,WON,0,1
ZEBINA,ZEBINA,0,1
VIGINIA,VIRGINIA,1,2
TAMMIE,TAMARA,1,2
INDY,INDIANA,1,2
UNUS,EUNICE,1,2
AIME,AMY,1,2
ABIGILL,ABIGAL,1,2
AGNESE,AGNESE,0,2
BERYL,BERYL,0,2
CHAROLOTTE,CHAROLOTTE,0,2
CHENY,CHENY,0,2
CHRISTANIA,CHRISTANIA,0,2
CRISTIAN,CRISTIAN,0,2
GABRIELA,GABRIELA,0,2
HERRIETTA,HERRIETTA,0,2
JONNA,JONNA,0,2
KESIA,KESIA,0,2
LIN,LIN,0,2
LOESIA,LOESIA,0,2
MALIA,MALIA,0,2
MARTHENA,MARTHENA,0,2
MONTANA,MONTANA,0,2
RETHA,RETHA,0,2
RIKE,RIKE,0,2
ROSER,ROSER,0,2
SUZEN,SUZEN,0,2
TECKLA,TECKLA,0,2
TIRZA,TIRZA,0,2
SAME,SAMUEL,1,1
JESSI,JESSE,1,1
IGNACE,IGNATIUS,1,1
ARNT,ERNEST,1,1
ALEXAN,ALEXANDER,1,1
ABSLOM,ABSLOM,0,1
AYERS,AYERS,0,1
BERTIN,BERTIN,0,1
BYNUM,BYNUM,0,1
CARMAN,CARMAN,0,1
CASSUS,CASSUS,0,1
DEMETRIUS,DEMETRIUS,0,1
DOLORES,DOLORES,0,1
DORSON,DORSON,0,1
ELIUS,ELIUS,0,1
FLORENTINE,FLORENTINE,0,1
FRAZER,FRAZER,0,1
GRIER,GRIER,0,1
JESSIAH,JESSIAH,0,1
LAI,LAI,0,1
LAZARO,LAZARO,0,1
MONSON,MONSON,0,1
OSGAR,OSGAR,0,1
PATTEN,PATTEN,0,1
POTER,POTER,0,1
SHEARMAN,SHEARMAN,0,1
TIBURCIO,TIBURCIO,0,1
WAY,WAY,0,1
WHITING,WHITING,0,1
WY,WY,0,1
ZALMON,ZALMON,0,1
MARGAET,MARGARET,1,2
MAGDELEN,MAGDALENE,1,2
FREDIE,FREDERICKA,1,2
ELISEBTH,ELIZABETH,1,2
SYTHA,CYNTHIA,1,2
CINDARILLA,CINDERELLA,1,2
BARBEY,BARBARA,1,2
APPHIA,APPHIA,0,2
ARDELLE,ARDELLE,0,2
BASHABA,BASHABA,0,2
CLANCY,CLANCY,0,2
DOROTHE,DOROTHE,0,2
EDNAR,EDNAR,0,2
EMANA,EMANA,0,2
ERVILLA,ERVILLA,0,2
FRANZISCA,FRANZISCA,0,2
LEALA,LEALA,0,2
LOMA,LOMA,0,2
PARLIE,PARLIE,0,2
PETRONELLA,PETRONELLA,0,2
SILENCE,SILENCE,0,2
TULULA,TULULA,0,2
ULAH,ULAH,0,2
VALERA,VALERA,0,2
VILA,VILA,0,2
THIMOTY,TIMOTHY,1,1
MUNROW,MONROE,1,1
MARVEN,MARVIN,1,1
MARTY,MARTIN,1,1
MAK,MACK,1,1
JAMY,JAMES,1,1
AIKEN,AIKEN,0,1
BOLIN,BOLIN,0,1
CADE,CADE,0,1
CLAIRE,CLAIRE,0,1
CURRAN,CURRAN,0,1
DEDERICK,DEDERICK,0,1
DERWOOD,DERWOOD,0,1
ELIAB,ELIAB,0,1
EUGUENE,EUGUENE,0,1
EUSEBIO,EUSEBIO,0,1
GULBRAND,GULBRAND,0,1
ITHAMER,ITHAMER,0,1
JEPHTHA,JEPHTHA,0,1
JERDON,JERDON,0,1
MACUS,MACUS,0,1
MASE,MASE,0,1
MOUNT,MOUNT,0,1
OLIS,OLIS,0,1
ONESIME,ONESIME,0,1
PAULIN,PAULIN,0,1
PERREY,PERREY,0,1
ROMALDO,ROMALDO,0,1
SEMOUR,SEMOUR,0,1
SEPHUS,SEPHUS,0,1
TORIBIO,TORIBIO,0,1
WELLER,WELLER,0,1
WHEATON,WHEATON,0,1
SAUSAN,SUSAN,1,2
HARRIE,HARRIET,1,2
FREDRICK,FREDERICKA,1,2
FAN,FANNY,1,2
BETEY,ELIZABETH,1,2
BABRA,BARBARA,1,2
ARTEMISIA,ARTEMISIA,0,2
CADDY,CADDY,0,2
CHRISTNA,CHRISTNA,0,2
DOSHIA,DOSHIA,0,2
ELVIRE,ELVIRE,0,2
GETTA,GETTA,0,2
ISABLE,ISABLE,0,2
ISOBEL,ISOBEL,0,2
JINNETT,JINNETT,0,2
KALIE,KALIE,0,2
LURANEY,LURANEY,0,2
MONAH,MONAH,0,2
PINKNEY,PINKNEY,0,2
SAMARIA,SAMARIA,0,2
SELESTA,SELESTA,0,2
SENY,SENY,0,2
WESLIE,WESLEY,1,1
TRACEY,TRACY,1,1
PERSY,PERCIVAL,1,1
IRVAN,IRVING,1,1
HILRY,HILLARY,1,1
GENIE,EUGENE,1,1
ELLET,ELLIOT,1,1
BEVELY,BEVERLY,1,1
ALFARD,ALFRED,1,1
ADEBERT,ADELBERT,1,1
AMELE,AMELE,0,1
ANDRESS,ANDRESS,0,1
ARCHBALD,ARCHBALD,0,1
ATHER,ATHER,0,1
BARRON,BARRON,0,1
BLACK,BLACK,0,1
CHAPEL,CHAPEL,0,1
COBB,COBB,0,1
COLLIE,COLLIE,0,1
COOT,COOT,0,1
DERIUS,DERIUS,0,1
ELIGH,ELIGH,0,1
EVENS,EVENS,0,1
GERSHAM,GERSHAM,0,1
GOE,GOE,0,1
GUSTON,GUSTON,0,1
HASTINGS,HASTINGS,0,1
HATTIE,HATTIE,0,1
HOO,HOO,0,1
JENKS,JENKS,0,1
LORENZE,LORENZE,0,1
MARCHAL,MARCHAL,0,1
MELVINE,MELVINE,0,1
MUN,MUN,0,1
MURTON,MURTON,0,1
REVERDY,REVERDY,0,1
ROMULO,ROMULO,0,1
ROSELLE,ROSELLE,0,1
SIGEL,SIGEL,0,1
SU,SU,0,1
WYETT,WYETT,0,1
TREASA,THERESA,1,2
SOUSEN,SUSAN,1,2
NAVADA,NEVADA,1,2
MYTLE,MYRTLE,1,2
MINN,MARY,1,2
JOSAPHIN,JOSEPHINE,1,2
JOSEPHIENE,JOSEPHINE,1,2
GIRTA,GERTRUDE,1,2
CATHIRNE,CATHERINE,1,2
CHATHRINE,CATHERINE,1,2
ADALIZA,ADALIZA,0,2
ANASTASIE,ANASTASIE,0,2
ARCADIA,ARCADIA,0,2
CHRISTAIN,CHRISTAIN,0,2
CLARETTA,CLARETTA,0,2
CLARIS,CLARIS,0,2
CONSTANTINE,CONSTANTINE,0,2
EMILIN,EMILIN,0,2
LINN,LINN,0,2
MANDILLA,MANDILLA,0,2
MARGUERITA,MARGUERITA,0,2
MEHETABLE,MEHETABLE,0,2
MIAMI,MIAMI,0,2
MILLARD,MILLARD,0,2
OPELIA,OPELIA,0,2
ROSELIE,ROSELIE,0,2
SOOKEY,SOOKEY,0,2
VIRGAL,VIRGIL,1,1
SOLOM,SOLOMON,1,1
PHINEUS,PHINEAS,1,1
OTEY,OTTO,1,1
MIT,MITCHELL,1,1
MACHAEL,MICHAEL,1,1
JOHNOTHAN,JONATHAN,1,1
CLINTEN,CLINTON,1,1
CLARINCE,CLARENCE,1,1
CHAT,CHARLES,1,1
BENJMINE,BENJAMIN,1,1
BENJMON,BENJAMIN,1,1
BENNO,BENJAMIN,1,1
ADNEY,ADNEY,0,1
ADOLPHIS,ADOLPHIS,0,1
AMEDE,AMEDE,0,1
ASIA,ASIA,0,1
BERTHA,BERTHA,0,1
BOYCE,BOYCE,0,1
BRISTO,BRISTO,0,1
BURLY,BURLY,0,1
CANUTE,CANUTE,0,1
CELSO,CELSO,0,1
FERDANAND,FERDANAND,0,1
FILANDER,FILANDER,0,1
FORBES,FORBES,0,1
HEZKIAH,HEZKIAH,0,1
HIMAN,HIMAN,0,1
IDA,IDA,0,1
