fname_std,bni_std,N
TAD,0.132581584837044,193
TADAS,0,12
TADD,0,23
TADDEUS,0,11
TADEO,0.24714209125273,23
TADEUS,0,66
TADEUSZ,0.00725665408366324,989
TAFT,0.928475808315632,221
TAGE,0.117963866275451,55
TAGHI,0,15
TAHER,0,11
TAHIR,0.706514832391203,20
TAISTO,0,47
TAIT,0,12
TAKIS,0,17
TAL,0.643556715548376,30
TALAL,0,11
TALBERT,0.756931433498414,156
TALBOT,0.403718689446824,70
TALBOTT,0.689648043097898,17
TALCOTT,0,13
TALFORD,0.603240287535379,23
TALIB,0.99142011704608,17
TALIVALDIS,0,12
TALLEY,0.546210231151937,56
TALLIE,0.824644027869985,71
TALLY,0.661233637257421,47
TALMA,0.60746869286719,17
TALMADGE,0.605582106076124,1386
TALMAGE,0.470134679609177,393
TALMER,0.81249492544729,16
TALMON,0.85937097450719,24
TALMUS,0.950638290716757,11
TALTON,0.786836518480594,68
TALVIN,0.973053018825226,12
TAM,0.61610586575349,22
TAMAS,0,34
TAMMY,0,13
TAN,0.546210231151937,14
TANDY,0.271278890891753,102
TANIOS,0,17
TANIS,0.808165351035949,19
TANNER,0.670095729170896,123
TANNIE,0.902774854158371,16
TANZY,0.929776758866981,17
TARA,0.419346727980343,11
TARAS,0.16148617278812,77
TARCISIO,0,18
TAREK,0,17
TARIK,0.903740417827891,23
TARIQ,0.964390547515549,19
TARLTON,0.792677452796248,26
TARON,0.963610691853161,14
TARRANCE,0.979141845798959,15
TARRELL,0.848876323940189,16
TARRENCE,0.8376243356065,12
TARRY,0.696777035953923,29
TARVER,0.546210231151937,14
TARZAN,0.828020734400791,15
TAS,0.684203329196995,13
TASKER,0.590901038785712,30
TASOS,0,12
TASSO,0.61610586575349,22
TASSOS,0,14
TATE,0.546210231151937,112
TATUM,0.724227330685632,15
TAUNO,0,133
TAURINO,0,20
TAURUS,1,25
TAVARES,0.99401575931063,24
TAVIS,0.795449125719191,20
TAVON,0.992366159879324,19
TAWFIQ,0,16
TAYLOR,0.690250915675102,1391
TAZ,0.375714730462533,13
TAZE,0.419346727980343,11
TAZEWELL,0.696777035953923,29
TAZWELL,0.783126872909466,12
TC,0.920351540593323,13
TEAL,0.79754063384647,17
TEARLE,0.324992692762756,16
TECUMSEH,0.983970979545006,19
TEDD,0.0911613356073579,73
TEDDIE,0.486962362312997,198
TEDFORD,0.2429845270953,47
TEDRICK,0.684203329196995,13
TEE,0.883257837773532,43
TELESFOR,0,41
TELESFORD,0.419346727980343,11
TELESFORO,0.259845107091913,151
TELESPHORE,0,30
TELFAIR,0.804948330610183,11
TELFORD,0.458234680815746,124
TELL,0.684203329196995,13
TELLIE,0.928569219233816,14
TELLIS,0.920351540593323,52
TELLUS,0.742850780004179,14
TELLY,0.928569219233816,28
TELMO,0,20
TEMPLE,0.5635756222943,178
TEMPLETON,0.706514832391203,12
TENCH,0.590901038785712,12
TENHO,0,18
TENNESSEE,0.878374819882183,12
TENNEY,0,11
TENNIE,0.863373679977013,30
TENNIS,0.375714730462533,78
TENNY,0.29815816721813,18
TENNYSON,0.763151874054326,94
TENSLEY,0.706514832391203,12
TEO,0.684203329196995,13
TEOBALDO,0.375714730462533,13
TEODOCIO,0.340306658160058,15
TEODOLO,0,11
TEODOMIRO,0.286336805547632,19
TEODOR,0.0426775622564737,163
TEODORS,0,12
TEODOSIO,0.29815816721813,36
TEODOSO,0.419346727980343,11
TEODULO,0,72
TEOFIL,0,122
TEOFILO,0.388763066803703,383
TERAH,0.905920506062759,14
TERENCE,0.516247150542586,30456
TERESA,0.61610586575349,11
TERESO,0,55
TERJE,0,11
TERR,0.579056468792344,25
TERRACE,0.822779953211787,23
TERRAL,0.522499728069552,38
TERRE,0.396333493971774,12
TERREL,0.523921162715385,121
TERRELL,0.75160281369268,1077
TERRENCE,0.717036815895948,77
TERRI,0.855259034521934,20
TERRIE,0.964390547515549,19
TERRIL,0.275417081428787,40
TERRILL,0.572498925410712,179
TERRIS,0.859918166605711,37
TERROL,0.857515719123726,11
TERRON,0.959136038410028,17
TERRYL,0.670095729170896,41
TERY,0,13
TERYL,0.52630748514952,15
TESSIE,0.973053018825226,12
TEUNIS,0,29
TEVIN,0.960868312784733,22
TEVIS,0.581387242113241,31
TEX,0.260514625058619,215
TEXAS,0.294110731631288,55
THADDAEUS,0.890407708541027,17
THADDAUS,0.857515719123726,11
THADDEAUS,0.857515719123726,11
THADDEOUS,0.863373679977013,15
THADDEUS,0.511236291661513,4719
THADDIS,0.915490380698372,25
THADDUES,0.960116892905867,13
THADDUS,0.90851057318281,19
THADIS,0.804948330610183,33
THADO,0.926677981184819,11
THAINE,0,59
THALES,0.590901038785712,18
THAMER,0.231310803286126,25
THAMES,0.52630748514952,15
THANE,0.211033415003748,84
THANIEL,0.496174879208748,25
THARON,0.462296129630234,47
THATCHER,0.431885514847034,21
THAXTON,0.679909068789545,22
THAYER,0.373287254066493,105
THAYNE,0,93
THEA,0.6518549049522,34
THEADO,0.988102714839213,25
THEARL,0,16
THEARON,0.673567805667501,36
THEARTIS,1,14
THEDFORD,0.675225062802229,85
THEDIS,0.926677981184819,11
THEE,0.844151462010917,14
THEL,0.519991685933845,23
THELBERT,0.638890156007167,310
THELDON,0.818634853013117,13
THELL,0.643556715548376,30
THELMA,0.926078846150274,134
THELMAN,0.886072586880526,27
THELMAR,0.724227330685632,15
THELMER,0.562575025430779,86
THELMON,0.932833733917898,38
THELTON,0.823301044103061,51
THEMIS,0,16
THEMISTOCL,0.385748783944129,25
THEOBALD,0.425523772247281,43
THEODA,0.99374544967632,23
THEODIA,0.988592780264826,13
THEODIES,1,20
THEODIS,0.999151235426596,328
THEODOOR,0,16
THEODORE,0.516082310618021,56758
THEODORIC,0.909997271911603,12
THEODORO,0.344070372625995,827
THEODOROS,0,112
THEODORUS,0,52
THEODOSIOS,0,11
THEODRE,0,12
THEODRIC,0.946059944057631,24
THEODROE,0,15
THEODULE,0.766503472410719,16
THEODUS,0.986606702714814,56
THEOFANIS,0,26
THEOFIL,0,16
THEOFILOS,0,21
THEOGENE,0.706514832391203,12
THEOHARIS,0.310997647139251,17
THEOLA,0.984847987797309,30
THEON,0.796413072407058,37
THEOPHIL,0.0567667753894653,121
THEOPHILOS,0.419346727980343,11
THEOPHILUS,0.930999099732168,479
THEOPLIS,1,57
THEOS,0.663257866581947,14
THEOTIS,0.993386996467072,109
THERAL,0,15
THERALD,0,19
THERAN,0.673567805667501,18
THEREN,0.61610586575349,11
THERESA,0.600731382162167,29
THERIAN,0.643556715548376,15
THERIN,0.62499219304459,16
THERION,0.62499219304459,16
THERLO,0.762457310265672,13
THERLOW,0.766503472410719,16
THERMAN,0.755372254476509,404
THERMON,0.857515719123726,176
THERMOND,0.857515719123726,11
THEROLD,0.61610586575349,11
THERON,0.435763389117982,1739
THERREL,0.375714730462533,13
THERRELL,0.474444249107363,27
THERRON,0.81249492544729,16
THESSALONI,1,21
THETUS,0.546210231151937,14
THIEL,0.507804174646455,16
THIERRY,0.474444249107363,18
THILBERT,0.375714730462533,13
THIRL,0.610894337909758,28
THOAMS,0.205041889113559,29
THOBURN,0,23
THOEDORE,0.804948330610183,11
THOMAS,0.470857704624183,293889
THOMPSON,0.502926571514264,236
THOMSON,0,20
THOR,0.149765343711153,252
THORAL,0,17
THORALD,0,17
THORALF,0,26
THORE,0,18
THORLEIF,0,28
THORMAN,0.706514832391203,28
THORN,0.742850780004179,14
THORNE,0.310997647139251,34
THORNELL,0.97965268947047,23
THORNEY,0.8376243356065,12
THORNLEY,0.357135209581301,14
THORNTON,0.746691000169609,690
THORNWELL,0.828020734400791,25
THOROLD,0.459355685227577,19
THOROLF,0,11
THORPE,0,15
THORSTEN,0,33
THORVAL,0,21
THORVALD,0,90
THORWALD,0,53
THURBER,0,18
THURE,0.133192875593968,48
THURL,0.350633009121981,115
THURLO,0.487248049842665,43
THURLOW,0.406750410293296,173
THURMAN,0.638403042716413,4383
THURMON,0.768798366930394,203
THURMOND,0.779342876045205,204
THURSTON,0.655485695750536,681
TIAGO,0,11
TIBERIO,0,28
TIBERIU,0,20
TIBOR,0,338
TIBURCIO,0.209286116038059,198
TICE,0.464277429397794,28
TIFFANY,0.800487291111422,14
TIGE,0.61610586575349,11
TIGRAN,0,37
TIHOMIR,0,11
TILBERT,0.667343734818052,23
TILDEN,0.315526786689663,150
TILDON,0.205041889113559,58
TILFORD,0.567677414719074,208
TILIO,0,13
TILL,0.759593249573485,23
TILLIE,0.8376243356065,12
TILLIS,0.889189604462345,19
TILLMAN,0.699248226160687,1121
TILLMON,0.800487291111422,56
TILMER,0.923293095498815,24
TILSON,0.575213100006414,19
TILTON,0.820961318171566,103
TIMM,0.184130973300599,33
TIMMIE,0.848501386371037,174
TIMMOTHY,0.335044125333742,46
TIMMY,0.509490015713976,676
TIMO,0.691482255672351,38
TIMOFEY,0,18
TIMON,0.590901038785712,24
TIMOTEO,0.102359144145262,193
TIMOTH,0.310997647139251,17
TIMOTHY,0.475159037235604,32147
TINDARO,0,14
TINE,0.706514832391203,12
TINEY,0.706514832391203,12
TINO,0.437491802748016,72
TINSLEY,0.814021256611374,53
TINY,0.81249492544729,56
TIODORO,0,22
TIOFILO,0,20
TIP,0.550372790172481,69
TIPTON,0.211033415003748,56
TIRSO,0.098631333021574,67
TITO,0.41841229540964,287
TITUS,0.868723310492221,435
TIVIS,0.29815816721813,54
TJ,0.818634853013117,26
TOBBIE,0.960868312784733,22
TOBBY,0.52630748514952,15
TOBEY,0.572174944743519,32
TOBIA,0.275417081428787,20
TOBIAS,0.601280070526267,1372
TOBIN,0.29815816721813,54
TOD,0.140445417009976,226
TODD,0.29370297463807,4849
TODOR,0,59
TOIVO,0,322
TOL,0.8376243356065,12
TOLA,0.61610586575349,11
TOLBERT,0.617492132464581,208
TOLER,0.62499219304459,16
TOLIVER,0.605045231686899,40
TOLL,0.860923164065995,13
TOLLIE,0.709902570192812,162
TOLLIVER,0.802463855773775,25
TOLLY,0.800487291111422,28
TOMA,0.344363340352998,59
TOMASZ,0,74
TOME,0.742850780004179,35
TOMISLAV,0,49
TOMM,0.878374819882183,24
TOMMASO,0,142
TOMMEY,0.730330518460101,11
TOMO,0,15
TOMOTHY,0,23
TONINO,0,19
TONNES,0,21
TONNIE,0.902774854158371,48
TONNY,0.860923164065995,13
TOR,0,54
TORALF,0,11
TORBEN,0,20
TORBJORN,0,16
TORE,0.117963866275451,55
TOREY,0.935249781443809,21
TORGER,0,18
TORIANO,1,15
TORIBIO,0.310997647139251,187
TORIVIO,0,11
TORLEIF,0,21
TOROS,0,32
TORRANCE,0.928806166911255,87
TORRENCE,0.803083535559346,133
TORREY,0.795449125719191,80
TORRIE,0.896548634746419,11
TORRIS,0.903740417827891,23
TORRY,0.907418215650792,33
TORSTEN,0,35
TORVALD,0,20
TORY,0.81249492544729,56
TOSSIE,0.878374819882183,16
TOUFIC,0,29
TOUSSAINT,0.97965268947047,46
TOWNLEY,0.61610586575349,11
TOWNSEND,0.761118065580461,98
TOXEY,0.324992692762756,16
TOXIE,0.431885514847034,42
TOY,0.682594664104219,292
TOYE,0.643556715548376,20
TRACE,0.396333493971774,36
TRACIE,0.706514832391203,12
TRACY,0.600164084140503,2557
TRAFFORD,0.560336621481903,20
TRAFTON,0,11
TRAIAN,0,46
TRAJAN,0,18
TRAMMEL,0.546210231151938,21
TRAMMELL,0.600731382162167,29
TRANQUILIN,0.18570924854917,98
TRANSITO,0,15
TRAVER,0,13
TRAVERS,0.375714730462533,39
TRAVERSE,0,15
TRAVIS,0.521115360392487,5865
TRAVON,1,14
TRAY,0.834857792977747,17
TREADWELL,0.567677414719074,13
TRELLIS,0.419346727980343,22
TREMAIN,0.986342495149563,11
TREMAINE,0.926677981184819,22
TREMAYNE,0.995821588422385,34
TRENT,0.595639170903843,425
TRENTON,0.600987744925258,226
TREVELYN,0.684203329196995,13
TREVER,0.436233418778896,31
TREVIS,0.752526358307431,27
TREVON,0.98060281470747,16
TREVOR,0.608958365879427,840
TREY,0.385748783944129,50
TRICE,0.667343734818052,23
TRIESTE,0,11
TRIFON,0,22
TRIGG,0.61610586575349,22
TRIMBLE,0.324992692762756,16
TRINE,0,17
TRINI,0.546210231151937,14
TRINIDAD,0.0800468081578348,840
TRINITY,0.445197252092511,30
TRINO,0.140993796484826,45
TRIS,0.375714730462533,13
TRISTAM,0,11
TRISTAN,0.585267338544973,104
TRISTRAM,0.29815816721813,18
TROY,0.52381662477421,9797
TROYCE,0.29815816721813,72
TRUBY,0.292127943360053,37
TRUE,0.507804174646455,72
TRUEL,0.24714209125273,23
TRUEMAN,0.0889165901887606,75
TRUETT,0.0618733639953647,221
TRUITT,0.375714730462533,104
TRULY,0.901456895089273,34
TRUMAN,0.222749544851126,3013
TRUMON,0.49055771331857,17
TRUXTON,0.419346727980343,33
TRYGVE,0,128
TRYON,0.357135209581301,14
TUCKER,0.708495144927958,139
TUDOR,0.156245608656148,40
TULIO,0.205041889113559,87
TULL,0,11
TULLIE,0.670095729170896,41
TULLIO,0,139
TULLIS,0.507804174646455,24
TULLY,0.249274686928922,91
TULON,0,22
TULSA,0.396333493971774,12
TUNIS,0.142383665254517,89
TUNNEY,0,26
TURE,0,24
TURHAN,0.950638290716757,22
TURLEY,0.762457310265672,26
TURMAN,0.357135209581301,14
TURNER,0.836653962442078,723
TURNEY,0.375714730462533,39
TWAIN,0,12
TWYMAN,0.706514832391203,44
TY,0.350008259780485,245
TYE,0.409828009004591,57
TYKO,0,13
TYLER,0.460317390604129,1297
TYLON,0.762457310265672,13
TYLOR,0.52630748514952,15
TYNER,0.762457310265672,13
TYRA,0.581387242113241,31
TYRE,0.830089694052452,57
TYREE,0.96392669748943,282
TYREL,0.783126872909466,21
TYRELL,0.931480184846959,49
TYRESE,0.988592780264826,13
TYRICE,0.986342495149563,11
TYRIE,0.99020642344417,15
TYROME,0.99142011704608,17
TYRON,0.928038894891068,78
TYRONE,0.982271659637816,2723
TYRONNE,0.967836961946461,31
TYRRELL,0.445197252092511,20
TYRUS,0.48576795708271,268
TYSON,0.640443780756746,278
UBALD,0.275417081428787,20
UBALDINO,0.590901038785712,12
UBALDO,0.0304439816533401,231
UBERT,0.724227330685632,15
UDELL,0.693326250939791,151
UDO,0.177348482647885,69
UEL,0.20217192110506,59
UGO,0,216
UHL,0.310997647139251,17
ULA,0.742850780004179,28
ULAN,0.575213100006414,19
ULAS,0.81249492544729,64
ULDERICO,0.357135209581301,14
ULDIS,0,38
ULEN,0.396333493971774,12
ULES,0.81249492544729,48
ULESS,0.845886068683413,44
ULEY,0.852454826915701,18
ULF,0,21
ULICE,0.921050209452552,68
ULIES,0.730330518460101,11
ULIS,0.750571131242191,102
ULISS,0.419346727980343,11
ULISSE,0,13
ULLMAN,0.724227330685632,15
ULMA,0.706514832391203,16
ULMAN,0.396333493971774,12
ULMER,0.405228879492686,58
ULMONT,0.348517906094433,29
ULO,0,18
ULPIANO,0.38782025405425,62
ULRIC,0.770414103234875,145
ULRICH,0.529229302858185,245
ULUS,0.768631608516458,73
ULY,0.419346727980343,11
ULYES,0.658220354616656,19
ULYESS,0.861824365614118,41
ULYESSES,0.964842620113389,24
ULYLESS,0.935249781443809,15
ULYS,0.521128713730614,84
ULYSE,0.896548634746419,11
ULYSEE,0.995288418595292,121
ULYSEES,0.998392516644236,87
ULYSS,0,34
ULYSSEE,0.98984738099586,29
ULYSSES,0.947602079215178,2975
ULYSSESS,0.891935039866832,15
UMBERT,0,30
UMBERTO,0.0499599869974404,415
UNDERWOOD,0.766503472410719,16
UNDRA,1,12
UNICE,0.893906467760737,26
UNION,0.718225303139694,23
UNIS,0.920351540593323,13
UNO,0,109
UNTO,0,20
UPSHUR,0.766503472410719,16
UPTON,0.549991755875682,76
URA,0.659586616919871,52
URAL,0.84356454994927,131
URBAIN,0,58
URBAN,0.161722009555384,884
URBANE,0.546210231151937,14
URBANO,0.209286116038059,198
URBIN,0.310997647139251,17
UREL,0.947520209575088,21
UREY,0.590901038785712,18
URHO,0,65
URI,0.340306658160058,30
URIAH,0.84216282798833,233
URIE,0.678085128451679,31
URIEL,0.658704509011284,147
UROS,0,14
URS,0,18
URSEL,0.507804174646455,24
URSHEL,0.590901038785712,12
URSULO,0,17
USHER,0.791711924955464,58
UTAH,0.577015368902036,107
UUNO,0,24
UVALDO,0,66
UWE,0,72
UYLESS,0.76063223322951,36
UZELL,0.945452827647938,17
VACHEL,0.205041889113559,29
VACLAV,0,105
VACLOVAS,0,17
VADA,0.926677981184819,11
VADE,0.396333493971774,12
VADEN,0.324992692762756,80
VADIM,0,42
VADIS,0,22
VAGN,0,12
VAHAN,0,97
VAHE,0,70
VAHRAM,0,29
VAIDEN,0.396333493971774,12
VAIL,0.515047147673458,39
VAINO,0,48
VALDEAN,0.375714730462533,13
VALDEMAR,0.478372552955409,142
VALDEMARS,0,18
VALDEN,0.357135209581301,14
VALDIMIR,0.61610586575349,11
VALDIS,0.17104790855047,36
VALDO,0.375714730462533,39
VALDON,0.332473425825913,31
VALDOR,0,17
VALE,0,32
VALENT,0,18
VALENTE,0,100
VALENTIN,0.378339080628384,772
VALENTINE,0.246640690547516,2329
VALENTINO,0.344515446047438,398
VALERE,0.231310803286126,50
VALERIAN,0.0953749690549025,139
VALERIANO,0.273332324236835,101
VALERIE,0.324992692762756,16
VALERIEN,0,13
VALERIO,0.118935210285114,109
VALERIUS,0.590901038785712,12
VALERIY,0,32
VALERY,0.265299629845152,84
VALGENE,0.317841188601197,66
VALJEAN,0.21738563737207,27
VALL,0.61610586575349,11
VALLE,0,14
VALLEE,0.61610586575349,11
VALLEY,0.584074064696017,43
VALLIE,0.578003193012621,69
VALMER,0.265299629845152,21
VALMON,0.663257866581947,14
VALMOND,0.52630748514952,15
VALMONT,0.590901038785712,12
VALMORE,0.455405751583063,106
VALOIS,0,18
VALTER,0,21
VALTON,0.362253451095966,96
VAN,0.701489223144838,3226
VANBUREN,0.852454826915701,18
VANCE,0.519184052308165,2491
VANCEL,0.579056468792344,25
VANCIL,0.17104790855047,36
VANDA,0.950638290716757,11
VANDAL,0.590901038785712,12
VANDELL,0.848876323940189,16
VANDER,0.910525980442152,106
VANDERBILT,0.99438008235652,51
VANDIVER,0.590901038785712,12
VANDY,0.939493904862791,63
VANE,0.199381185868408,90
VANGEL,0,25
VANICE,0.324992692762756,16
VANIS,0.419346727980343,33
VANN,0.643556715548376,130
VANNIE,0.840875232620041,71
VANNOY,0.762457310265672,13
VANOY,0.860923164065995,13
VANUS,0.689648043097898,17
VARD,0,34
VARDAMAN,0.629532183109895,42
VARDAN,0,17
VARDELL,0.730330518460101,11
VARGE,0,11
VARIAN,0.603240287535379,23
VARLEY,0.60746869286719,17
VARNEL,0.396333493971774,12
VARNELL,0.882206911830489,55
VARNER,0.552176229329818,48
VARNEY,0.563250038125582,33
VARNUM,0,12
VARON,0.590901038785712,12
VAROUJAN,0,22
VARTAN,0,89
VARTKES,0,34
VASA,0,22
VASCO,0.634138613457608,155
VASEL,0,14
VASIL,0.0581377109026191,118
VASILE,0,139
VASILI,0,15
VASILIJE,0.419346727980343,11
VASILIOS,0.0410989085669881,339
VASILIY,0,70
VASILY,0.119922683687782,54
VASKEN,0,23
VASO,0,22
VASSAR,0.563250038125582,33
VASSEL,0.947520209575088,14
VASSIE,0.935249781443809,15
VASSILI,0,12
VASSILIOS,0,46
VASTINE,0.828020734400791,30
VAUDIE,0,16
VAUDRY,0.783126872909466,15
VAUGH,0.590901038785712,12
VAUGHAN,0.409164609300975,160
VAUGHN,0.41629049257475,1936
VAUN,0,29
VAYNE,0.567677414719074,13
VAZGEN,0,15
VEACHEL,0,39
VEAN,0.396333493971774,12
VEARL,0.214162433593879,165
VEE,0.507804174646455,16
VEIKKO,0,79
VEL,0.818634853013117,13
VELBERT,0.310997647139251,17
VELDON,0.143801208534927,88
VELIMIR,0,22
VELJKO,0,18
VELL,0.878374819882183,14
VELMA,0.942289797249405,75
VELMAR,0.62140707757707,27
VELMER,0.41400465777658,101
VELMON,0.918261879335581,23
VELMORE,0.396333493971774,12
VELPO,0.663257866581947,14
VELTON,0.749273281332793,123
VELVA,0.783126872909466,12
VELVET,0.952062394569492,15
VELVIN,0.840060144966669,19
VEN,0.724227330685632,15
VENABLE,0.804948330610183,22
VENANCIO,0.29939421063883,179
VENANZIO,0,18
VENARD,0.63646720118475,41
VENCE,0.726830447212473,26
VENCEL,0,14
VENCIL,0.337129485631359,76
VENDEL,0.184130973300599,33
VENDELL,0,13
VENERANDO,0.29815816721813,18
VENIAMIN,0,33
VENICE,0.71187185368078,51
VENIS,0.673567805667501,18
VENNIE,0.820184361943953,31
VENNIS,0.658220354616656,19
VENOY,0.556736961870113,27
VENSON,0.81249492544729,96
VENTON,0.665805648565352,37
VENTRESS,0.890407708541027,17
VENTURA,0.245205674837647,302
VENUS,0.754260037672502,57
VENUSTIANO,0,15
VEO,0.854394238389323,29
VEON,0.706514832391203,16
VEOTIS,1,20
VERA,0.783126872909466,24
VERAL,0,45
VERALD,0.265299629845152,21
VERBAL,0.519991685933845,23
VERBIE,0.795449125719191,20
VERBLE,0.534656812515534,51
VERBON,0.203119608397185,88
VERD,0.396333493971774,12
VERDA,0.706514832391203,12
VERDAYNE,0.396333493971774,12
VERDEAN,0.459355685227577,19
VERDEL,0.808165351035949,19
VERDELL,0.878374819882183,216
VERDEN,0.351343760026068,43
VERDI,0.238964530493981,24
VERDIE,0.691148037124686,93
VERDINE,0.800487291111422,14
VERDIS,0.798877329696096,62
VERDO,0.809459370654451,27
VERDON,0.124042182209614,104
VERDUN,0.324992692762756,64
VERDUS,0.419346727980343,11
VERE,0.347320693329633,102
VEREL,0,13
VERGAL,0.357135209581301,14
VERGE,0.862240941450057,28
VERGEL,0.663257866581947,14
VERGENE,0.396333493971774,12
VERGIE,0.953776961456255,27
VERGLE,0.340306658160058,15
VERIAN,0.396333493971774,12
VERIL,0,37
VERIS,0.546210231151937,14
VERL,0.0765583046775726,793
VERLAN,0.149765343711153,84
VERLAND,0.22070734385746,106
VERLE,0.0245043875476575,577
VERLEE,0.979141845798959,15
VERLEN,0.600731382162167,29
VERLEY,0.814291204659493,45
VERLIE,0.587894699897817,97
VERLIN,0.170903346625347,1009
VERLIS,0.71652866744171,27
VERLO,0,14
VERLON,0.4267129302803,396
VERLYN,0.167575114999134,295
VERLYNN,0.419346727980343,11
VERMAL,0,11
VERMAN,0.507804174646455,16
VERMON,0.6518549049522,34
VERMONT,0.466778064845793,37
VERNA,0.753929197435761,94
VERNAL,0.698444630055872,523
VERNALD,0.357135209581301,14
VERNARD,0.618366697639559,382
VERNE,0.108998382067973,1681
VERNEAL,0.730330518460101,11
VERNEL,0.8853217500312,60
VERNELL,0.944952395791649,439
VERNELLE,0.575213100006414,19
VERNEN,0.52630748514952,15
VERNER,0.321813766268115,665
VERNERD,0,11
VERNESS,0.567677414719074,13
VERNEST,0.890407708541027,34
VERNET,0.567677414719074,26
VERNETT,0.848876323940189,16
VERNEY,0.650805947089666,39
VERNIA,0.81249492544729,16
VERNICE,0.771180562893315,220
VERNIE,0.366358326111291,742
VERNIS,0.631326706588675,120
VERNOL,0.560336621481903,20
VERNOLD,0.684203329196995,13
VERNON,0.44084070472057,37837
VERNOR,0.513825671081353,47
VERNOY,0.445197252092511,20
VERNUS,0.396333493971774,36
VERO,0.407515468471999,23
VERON,0.429318126987243,53
VERONICA,0.730330518460101,11
VERRELL,0.546210231151937,14
VERRILL,0.357135209581301,14
VERSAL,0.194024641778309,31
VERSEL,0.396333493971774,24
VERSIE,0.884897597438198,64
VERT,0.730330518460101,11
VERTIE,0.860923164065995,13
VERTIS,0.795449125719191,140
VERTNER,0.848876323940189,16
VERTON,0.663257866581947,14
VERTUS,0.62499219304459,16
VERUS,0,13
VERYL,0.0889165901887606,225
VERYLE,0,31
VESPER,0.523582024862841,53
VESS,0,15
VESSIE,0.706514832391203,28
VESTA,0.385748783944129,25
VESTAL,0.148992911170794,169
VESTEL,0.163312031407928,38
VESTER,0.600084992488957,808
VESTIL,0,14
VESTLE,0,23
VESTON,0.292127943360053,37
VETO,0.187314814029953,97
VIATEUR,0,27
VIBERT,0.887368684556356,23
VIC,0.345737146095921,132
VICENT,0.431885514847034,42
VICENZO,0,12
VICKERS,0.860923164065995,13
VICKEY,0.730330518460101,11
VICKIE,0.926677981184819,11
VICKY,0.718225303139694,23
VICO,0.590901038785712,12
VICT,0.396333493971774,24
VICTOR,0.351748784956717,36275
VICTORIA,0.759593249573485,23
VICTORIAN,0.49055771331857,17
VICTORIANO,0.276658331591957,338
VICTORINO,0.215226161916567,82
VICTORIO,0.38782025405425,124
VICTORY,0.667343734818052,46
VIDAL,0.346844108125393,365
VIGEN,0,11
VIGGO,0.396333493971774,72
VIKTOR,0,235
VIKTORAS,0,14
VIKTORS,0,12
VILAS,0.0327940998577619,214
VILEN,0,12
VILHELM,0,16
VILHO,0,29
VILIS,0,35
VILJO,0,33
VILLA,0.878374819882183,16
VILLARD,0.419346727980343,33
VILLIE,0.878374819882183,12
VILLY,0,19
VILMOS,0,26
VIN,0.590901038785712,12
VINAL,0,77
VINC,0.560336621481903,20
VINCAS,0,27
VINCEL,0,27
VINCENT,0.327068188222203,39362
VINCENTE,0.393931441277123,218
VINCENZO,0.008772824120665,1634
VINCIL,0.152936861264098,41
VINE,0.742850780004179,14
VINICIO,0.317841188601197,33
VINKO,0,38
VINNIE,0.742850780004179,14
VINSON,0.715467428750507,333
VINSTON,0.955880948213994,12
VINTON,0.295112253615863,292
VIOLA,0.766503472410719,16
VIOLET,0.357135209581301,14
VIOREL,0,19
VIRBLE,0.689648043097898,17
VIRDELL,0.943981641097249,30
VIRDEN,0.175197342946232,35
VIRDIE,0.800487291111422,14
VIRG,0.496174879208748,25
VIRGE,0.942573603060222,36
VIRGIL,0.316675214048781,21111
