fname,bni,name_freq
FITCH,0.603142257505481,8
FITCHELL,1,1
FITCHER,1,1
FITCHUE,1,2
FITCHURE,1,1
FITE,0,1
FITHIAN,0,1
FITHYOU,0,1
FITI,,1
FITO,0,1
FITTS,0,1
FITZ,0.971172235353175,25
FITZ ROY,1,1
FITZALBERT,1,1
FITZEGBERT,1,1
FITZGEORG,1,1
FITZGERALD,0.965108483510075,19
FITZHERBE,1,1
FITZHERBER,1,3
FITZHUBERT,1,1
FITZHUGH,0.752450076943242,36
FITZPATRI,0,1
FITZROY,0.989663768631998,11
FITZWILLIA,0,1
FIUME,0,1
FKENNETH,0,1
FL,0,1
FLA,0,1
FLABIO,0,1
FLADGETT,0,1
FLAG,1,1
FLAGER,1,1
FLAGG,0,2
FLAKE,0.38491735427208,18
FLAKEWOOD,1,1
FLAMINIO,0,3
FLAMINO,0,3
FLAMMARIAN,0,1
FLANDER,1,2
FLANDERS,0.969619348776312,8
FLANG,1,1
FLANN,1,1
FLANOY,0,1
FLANVIS,1,1
FLANZY,1,1
FLAO,0,1
FLARASELLE,1,1
FLARDY,0,1
FLARRIS,0,1
FLATE,0.914078734338459,2
FLATEN,0,1
FLATO,1,2
FLAUD,0,1
FLAUDIE,0,1
FLAUELL,0,1
FLAUIO,0,1
FLAUR,0,1
FLAVA,0,1
FLAVAIN,0,1
FLAVE,0,10
FLAVEL,0.347227855236339,21
FLAVEOUS L,0,1
FLAVEROUS,0,1
FLAVERS,0,1
FLAVES,0,2
FLAVEY,0,2
FLAVIAN,0.603142257505481,10
FLAVIANO,0.841754152205137,19
FLAVID,1,2
FLAVIEN,0,2
FLAVIL,0,19
FLAVILE,0,2
FLAVIN,0,3
FLAVIO,0.172595885940278,59
FLAVIOUS,0,10
FLAVIS,0,10
FLAVIUS,0.399366983741254,17
FLAVLE,0,1
FLAVORS,1,1
FLAVOS,1,1
FLAVOUS,0.726749121361167,5
FLAVY,0,3
FLAWRENCE,0,1
FLAX,1,1
FLAXIE,1,1
FLAY,0.695093311669554,17
FLAYE,0,1
FLAYVEL,0,1
FLDRENCIO,0,1
FLEAKWOOD,0,1
FLEAM,0,1
FLEANOR,1,1
FLEARY,0,1
FLEATIE,0,1
FLECE,1,1
FLECKSIE,1,1
FLEDDIE,0,1
FLEECE,0,1
FLEENOIL,1,1
FLEENOR,0,1
FLEER,0,1
FLEET,0,24
FLEETUS,0,2
FLEETWOOD,0.891109166119776,23
FLEETY,0,1
FLEG,1,1
FLEGNER,1,1
FLEICE,0,1
FLEIM,1,1
FLEISHMAN,1,1
FLEM,0.691329188572521,23
FLEMEN,0,1
FLEMIE,1,1
FLEMING,0.891109166119776,70
FLEMINGS,1,1
FLEMMIE,1,2
FLEMMING,0.809720428292159,7
FLEMMON,0.955110903161862,3
FLEMON,0.941030237344602,15
FLEMSTEAD,0,1
FLEMUEL,0,1
FLEN,0.914078734338459,2
FLENARD,1,1
FLENNON,0,1
FLENNORAL,1,1
FLENO,0,1
FLENOIA,1,1
FLENOID,1,2
FLENOIL,1,1
FLENOR,0,1
FLENORIA,1,1
FLENORTE,1,1
FLENORY,1,1
FLENOY,0.934144452761452,7
FLENOYAL,1,1
FLENTY,0,1
FLERNOY,0,1
FLERRY,1,1
FLESBERT,0,1
FLETCHER,0.853126752071713,524
FLETCHERD,0,1
FLETHCER,0,1
FLETON,1,2
FLEURENT,0,1
FLEURI,0,1
FLEURY,0,1
FLEVEL,0,1
FLEVIAN,0,1
FLEVIOUS,0,1
FLEW,0,1
FLEX,0,1
FLICK,0.914078734338459,2
FLIECE,0,1
FLIM,0.941030237344602,5
FLIMEL,1,1
FLIMING,0,1
FLIMMIE,1,1
FLIN,0,1
FLINARD,1,1
FLINDE,1,1
FLINN,0.955110903161862,3
FLINNIE,1,1
FLINO,0,1
FLINT,0.869265689400779,13
FLINT ANSE,0,1
FLINTON,0,1
FLINTZ,1,1
FLIPPER,1,2
FLIPPIN,0,1
FLIPPOS,0,1
FLLOYD,0,1
FLO,,1
FLOATS,0,1
FLOCIE,1,1
FLOCRENIO,,1
FLODELPHIA,0,1
FLODIE,0.914078734338459,2
FLOE,0,1
FLOICE,0.914078734338459,2
FLOID,0.780035465436136,8
FLOIRAN,0,2
FLOIS,0,6
FLONCEL,1,1
FLONDY,1,1
FLONIE,0,2
FLOOD,1,1
FLOOK,,1
FLOR,0.431785026604345,103
FLOR A,,1
FLORA,0,2
FLORAIN,0.914078734338459,2
FLORAL,1,1
FLORAN,0,11
FLORANCE,0,2
FLORANDO,0,1
FLORANTE,,1
FLORD,0,1
FLORDECENC,,1
FLORDI,0,1
FLORDIS,1,1
FLORE,0,5
FLOREA,0,3
FLOREAL,0,7
FLOREAN,0,2
FLOREC,0,1
FLORED,1,1
FLOREDELIS,,1
FLOREN,0,18
FLORENCE,0.464798187847079,55
FLORENCI,0,1
FLORENCIO,0.290365167324598,367
FLORENDO,0,9
FLORENGIO,,1
FLORENIO,0,5
FLORENITO,,1
FLORENSIO,0,3
FLORENT,0,26
FLORENTA,0,1
FLORENTI,0,2
FLORENTIN,0,27
FLORENTINA,,1
FLORENTINE,0,10
FLORENTINO,0.292360060426151,219
FLORENTIO,1,1
FLORENTIUS,0,1
FLORENTO,0,1
FLORENZ,0,16
FLORENZE,0.841754152205137,3
FLORENZIO,,1
FLORENZO,0,2
FLOREO,0,1
FLORES,0,19
FLORESE,0,1
FLORESMIL,0,1
FLORESMILO,0,1
FLORETINO,,1
FLORETO,,1
FLORI,0,4
FLORIAL,0,5
FLORIAN,0.0408957525141223,502
FLORIANDO,0,1
FLORIANO,0,6
FLORIANT,0,1
FLORIBERT,0,3
FLORIBERTO,0,1
FLORICE,0,2
FLORIDA,1,1
FLORIDAN,0,1
FLORIDANO,0,1
FLORIDO,0,8
FLORIE,0.541717979142307,11
FLORIEN,0,8
FLORIJAN,0,1
FLORIMAN,0,1
FLORIMBERT,0,1
FLORIMOND,0,6
FLORIMUNDO,0,1
FLORIN,0,12
FLORINDO,0,21
FLORINE,0,3
FLORINO,0,7
FLORINUS,0,1
FLORIO,0,10
FLORION,0,2
FLORIS,0,12
FLORIST,0,1
FLORITO,1,1
FLORIYAN,0,1
FLORIZEL,0.914078734338459,2
FLORMAN,0,1
FLORMONT,0,1
FLORN,0,2
FLORNCE,1,1
FLORNIE,0,1
FLORO,0,10
FLORON,0,1
FLORONG,0,1
FLOROS,0,1
FLORREN,0,1
FLORRICK,0,1
FLORRIE,0,1
FLORRY,0,1
FLORUS,0,8
FLORVIL,1,1
FLORY,0,12
FLORYAN,0,6
FLORYIAN,0,1
FLORYJAN,0,1
FLORZIEL,1,1
FLOSS,0,1
FLOSSIE,0.841754152205137,3
FLOSSMAN,0,1
FLOSTER,0,1
FLOURENCE,0,1
FLOURENZ,0,1
FLOURNEY,0,2
FLOURNOY,0.794600798333596,15
FLOURZEL,0,1
FLOWER,0,2
FLOWERS,1,1
FLOWREN,0,1
FLOY,0.420409643073197,48
FLOYAN,0,1
FLOYCE,0,3
FLOYD,0.447272502032335,12199
FLOYD ALLE,1,1
FLOYD C,0,1
FLOYD CLAI,0,1
FLOYD COLU,0,1
FLOYD DEE,0,1
FLOYD EARL,0,1
FLOYD ERNE,0,1
FLOYD H FO,0,1
FLOYD JOS,0,1
FLOYD KENN,0,1
FLOYD LEE,0.780035465436136,4
FLOYD LEON,0,1
FLOYD LERO,0,1
FLOYD MARV,0,1
FLOYD MATT,0,1
FLOYD MELV,0,1
FLOYD P,0,1
FLOYD TRAC,0,1
FLOYD W,0,1
FLOYD WAYN,0,1
FLOYD WESL,0,1
FLOYD WILL,0,1
FLOYD WM,0,1
FLOYDA,1,1
FLOYDDELL,1,1
FLOYDE,0,9
FLOYDEAN,0,2
FLOYDELH,1,1
FLOYDIE,1,2
FLOYE,0,3
FLOYS,0,2
FLOYZELL,1,4
FLOZEL,1,1
FLOZELL,1,8
FLU,,1
FLUELEN,1,1
FLUMENCIO,0,2
FLUNNIE,0,1
FLUR,0,1
FLURAH,0,1
FLURENCE,0,2
FLURNOY,0.914078734338459,2
FLURR,0,1
FLURRY,0,2
FLUSTER,1,1
FLUTCHER,0.914078734338459,2
FLUTE,0,1
FLUVIO,0,1
FLYN,0,2
FLYNN,0.82314566874664,23
FLYNOID,1,1
FLYNT,0,1
FLYOD,1,1
FM,0,1
FO,,1
FO YAO,,1
FO YUAN,,1
FOAD,,1
FOARD,0,3
FOAY,0,1
FOCH,0.290365167324598,28
FOCH H,0,1
FOCHE,0,3
FOCION,0,1
FODEL,0,1
FODIE,0,2
FOE,,1
FOEMAN,0,1
FOGGIE,,1
FOH MEI,,1
FOID,0,1
FOIL,0,4
FOIST,0,2
FOISTER,0,7
FOIZE,0,1
FOK,,1
FOK LEONG,,1
FOKE HEM,,1
FOKE HONG,,1
FOKE NWAN,,1
FOKE SHAN,,1
FOKE YU,,1
FOKION,0,1
FOLAND,0,1
FOLAUSAUA,,1
FOLBERT,0.914078734338459,2
FOLDEN,0,1
FOLDS,0,1
FOLEY,0.65920136435722,13
FOLGER,0.680277514240081,6
FOLGO,0,1
FOLGORE,0,1
FOLIA,1,1
FOLIN,0,1
FOLKE,0,28
FOLKER,0,1
FOLKERT,0,3
FOLKES,0,1
FOLKLAN,1,1
FOLKMAN,0,1
FOLKS,0,1
FOLLETT,0,1
FOLLIS,0,4
FOLLMER,0,2
FOLMER,0,13
FOLO,,1
FOLPERT,0,1
FOLSOM,0,3
FOLYD,0,2
FOMA,0,2
FOMAN,0,1
FON,0.726749121361167,14
FON SOO,,1
FON SOON,,1
FON TIP,,1
FONCE,0,3
FONCER,1,1
FONCIE,1,3
FONCY,0,2
FONDA,0.876426880904887,5
FONDE,0,2
FONDO,1,1
FONDREN,0,3
FONE PHUN,,1
FONG,0,24
FONG CHU,,1
FONG HAI,,1
FONG KEEY,,1
FONG OH,,1
FONG PING,,1
FONG SUI,,1
FONG TIEN,,1
FONG WA,,1
FONG WENG,,1
FONG YU,,1
FONG YUEN,,1
FONG YUNG,,1
FONGCHU,,1
FONGCHUNG,,1
FONGSENG,,1
FONGWU,,1
FONIA,0,1
FONICE,0,1
FONLEY,0,1
FONN,0,2
FONNIE,0.66608012795834,19
FONNIS,0,1
FONOPO,,1
FONOTI,,1
FONROSE,0,2
FONS,0,1
FONSECA,1,1
FONSIE,1,2
FONSO,0,4
FONSTON,0,1
FONTAIN,0,1
FONTAINE,0.680277514240081,6
FONTELL,0,1
FONTIS,0,2
FONTON,,1
FONVILLE,0.914078734338459,2
FONZA,0.841754152205137,4
FONZE,0,1
FONZEL,1,3
FONZER,0,1
FONZIA,1,1
FONZIE,0.680277514240081,12
FONZO,0.828641248516213,16
FONZY,0,1
FOO,,16
FOO CHING,,1
FOO DAI,,1
FOO HONG,,1
FOO KEUNG,,1
FOO KIA,,1
FOO LIEM,,1
FOO LING,,1
FOO SAI,,1
FOO SIANG,,1
FOO SOI,,1
FOO TING,,1
FOO YUN,,1
FOOCHENG,,1
FOOK,,37
FOOK HIM,,1
FOOK HONG,,1
FOOK JIN,,1
FOOK LEE,,1
FOOK LEN,,1
FOOK LEUNG,,1
FOOK LOY,,1
FOOK NIN,,1
FOOK NING,,1
FOOK SAM,,1
FOOK SEUNG,,1
FOOK SHEU,,1
FOOK SING,,1
FOOK TONG,,1
FOOK TUN,,1
FOOKHIM,,1
FOON,,6
FOON GIM,,1
FOON THA,,1
FOON WON,,1
FOONG,,1
FOORT,1,1
FOOYOU,,1
FOP,0,1
FOPE,0,1
FOPPE,0,1
FOR,,2
FOR KAM,,1
FOR MING,,1
FOR TIM,,1
FORA,0,1
FORACE,0,5
FORAN,0,2
FORBE,0,1
FORBERT,0,1
FORBES,0.214320515682109,41
FORBUS,0,3
FORCE,0.914078734338459,2
FORCELLE,1,1
FORCIAL,0,1
FORD,0.430387582782057,382
FORD R,0,1
FORD ROBER,0,1
FORD WILSO,0,1
FORDAC,1,1
FORDE,0,4
FORDELL,1,1
FORDHAM,0,3
FORDICE,0,1
FORDIE,0,4
FORDIN,0,1
FORDNEY,0,1
FORDSON,0,1
FORDUCE,0,1
FORDY,1,1
FORDYCE,0,38
FORE,0.914078734338459,4
FOREE,0.955110903161862,3
FOREMAN,0.864556224319087,9
FOREMON,0,1
FORENCIO,0,1
FORENSIO,0,1
FORES,0,1
FORESE,0,1
FORESS,0,1
FOREST,0.418353388073915,1063
FOREST EDW,0,1
FOREST F,1,1
FOREST LEE,0,1
FOREST RIF,0,1
FORESTELL,0.914078734338459,2
FORESTER,0,6
FORESTIE,0,1
FORHAN,,1
FORIEST,0,2
FORISTHENE,1,1
FORMAN,0.726749121361167,10
FORMEL,0,1
FORMERIO,0,1
FORN,0,1
FORNA,0,1
FORNEY,0.407006405139872,33
FORNIA,0.914078734338459,2
FORNIE,0,3
FORNIYOR,,1
FORO,,1
FORR,0,1
FORRENO,0,1
FORRES,0,1
FORREST,0.251123670996078,2989
FORREST LE,0,1
FORRESTER,0.680277514240081,12
FORRET,0,1
FORRICE,1,1
FORRIE,0.955110903161862,3
FORRIES,0,1
FORRIS,0.914078734338459,14
FORRIST,0.914078734338459,2
FORRY,0,3
FORS,0,1
FORSEE,0,1
FORST,0,4
FORSTER,0.841754152205137,6
FORT,0.603142257505481,8
FORT JR,1,1
FORTE,0.841754152205137,3
FORTINO,0,24
FORTIS,0,1
FORTNATO,0,1
FORTNER,0,1
FORTNET,0,1
FORTNIGHT,0,1
FORTNOT,0,1
FORTSON,1,2
FORTUNA,0,1
FORTUNAT,0,5
FORTUNATA,0,1
FORTUNATAS,0,1
FORTUNATE,0,2
FORTUNATIO,,1
FORTUNATO,0.351821034663748,172
FORTUNE,0.780035465436136,8
FORTUNO,0,1
FORTUNY,0,1
FORU,,1
FORWOOD,0,1
FORYCE,1,1
FORYST,0,1
FOSCO,0,3
FOSHA,0,1
FOSHAY,1,1
FOSHIE,1,1
FOSKEY,1,1
FOSKOMAR,0,1
FOSS,0,5
FOSSIE,0,2
FOST,0,1
FOSTELL,0,1
FOSTER,0.622484502393375,786
FOSTINE,0,1
FOSTO,0,1
FOSTON,0.914078734338459,2
FOSTY,0,1
FOT CHEE,,1
FOTCH,0,1
FOTE,0,1
FOTES,,1
FOTION,0,1
FOTIOS,0,19
FOTIS,0,2
FOTRA LEE,1,1
FOU,,10
FOU KOUEI,,1
FOU KOUI,,1
FOU MENG,,1
FOU NGIAN,,1
FOU ON,,1
FOU POO,,2
FOU SIO,,1
FOU YAN,,1
FOU YOON,,1
FOU-I,,1
FOUAD,0,27
FOUAD WAHB,0,1
FOUCHARD,1,1
FOUCHIENG,,1
FOUGLE,1,1
FOUKHOUAN,,1
FOUNG,,1
FOUNT,0.541717979142307,30
FOUNTAIN,0.747165483856405,23
FOUNTIAN,0,1
FOUNTIE,0,1
FOUREST,0,1
FOUSIO,,1
FOUSTE,0,1
FOUSTINO,0,1
FOUTE,0,1
FOUYOON,,1
FOWLER,0.639391919466739,28
FOWLES,0,1
FOWOOD,0,1
FOX,0.780035465436136,8
FOY,0.376254293291912,207
FOY THOMAS,0,1
FOYA,0,1
FOYCE,0,1
FOYE,0.414943792599171,16
FOYELL,0,3
FOYER,0,1
FOYIE,0,1
FOYLE,0,2
FOYN,0,1
FOYSTER,0,6
FOZIE,0,1
FOZY,0,1
FPHEDALE,0,1
FR,0,2
FR ALEXAN,0,1
FR ARTHUR,0,1
FR LEONARD,0,1
FR QUENTIN,0,1
FR RICHAR,0,1
FR SERAFIN,0,1
FR TERREN,0,1
FRA,0,1
FRAANK,0,1
FRABJ,0,1
FRABK,0,1
FRACIS,0,1
FRACISCO,0,1
FRADIA,1,1
FRADY,0,1
FRAGAR,1,1
FRAGE,0,1
FRAGER,1,3
FRAHM,0,1
FRAHO,0,1
FRAIGIA,1,1
FRAIM,0,2
FRAINE,0,1
FRAISHER,0,1
FRAIZER,0,1
FRAKLIN,0,1
FRALEY,0,2
FRAMAN,0,1
FRAMCIS,0,1
FRAME,0,1
FRAMK,0,2
FRAMON,0.914078734338459,2
FRAMPIE,1,1
FRAMPTON,0,7
FRAN,0.438910614697296,76
FRANASCO,,1
FRANC,0,7
FRANCAS,0,1
FRANCE,0.735889229476407,54
FRANCEIS,0,1
FRANCEL,1,2
FRANCELLO,0,1
FRANCES,0.375220234336519,134
FRANCESC,0,2
FRANCESCO,0.0187417891752178,563
FRANCESIO,0,1
FRANCESO,0,3
FRANCESZEK,0,1
FRANCH,0,1
FRANCHER,0.914078734338459,2
FRANCHESTE,0,1
FRANCHEY,1,1
FRANCHI,0,1
FRANCI,0,1
FRANCIA,0,1
FRANCICO,0,2
FRANCIE,0,1
FRANCIES,0,1
FRANCILLON,1,2
FRANCIN,0,2
FRANCINET,0,1
FRANCINZEK,0,1
FRANCIS,0.13706881599646,23095
FRANCIS  E,0,1
FRANCIS  J,0,1
FRANCIS A,0,1
FRANCIS AL,0,1
FRANCIS AR,0,2
FRANCIS BR,0,1
FRANCIS C,0,3
FRANCIS CH,0,1
FRANCIS CL,0,1
FRANCIS CO,0,1
FRANCIS D,0,1
FRANCIS DA,0,1
FRANCIS DO,0,2
FRANCIS E,0,1
FRANCIS EA,0,1
FRANCIS EC,0,1
FRANCIS ED,0,2
FRANCIS EL,0,1
FRANCIS EU,0,1
FRANCIS F,0,1
FRANCIS G,0,1
FRANCIS J,0,2
FRANCIS JA,0,3
FRANCIS JD,0,1
FRANCIS JO,0,6
FRANCIS JR,0,1
FRANCIS K,,7
FRANCIS KE,0,2
FRANCIS L,,2
FRANCIS LE,0.726749121361167,5
FRANCIS MA,0,1
FRANCIS ME,0,1
FRANCIS NE,0,2
FRANCIS P,0,2
FRANCIS PA,0,1
FRANCIS R,0,2
FRANCIS S,0,4
FRANCIS ST,0,1
FRANCIS TH,0,1
FRANCIS VI,0,1
FRANCIS W,0,4
FRANCIS WL,0,1
FRANCIS WM,0,2
FRANCIS X,0,2
FRANCIS XA,0,1
FRANCIS Y,,2
FRANCISC,0,16
FRANCISCA,0,4
FRANCISCI,0,1
FRANCISCO,0.337983311282459,4724
FRANCISCU,0,1
FRANCISCUS,0,5
FRANCISEK,0,2
FRANCISH,0,1
FRANCISICO,,1
FRANCISJ,0,1
FRANCISKA,0,1
FRANCISO,0,7
FRANCISON,1,1
FRANCISS,0,1
FRANCISZE,0,5
FRANCISZEK,0,76
FRANCIUS,1,1
FRANCIZEK,0,2
FRANCK,0.98457536922423,8
FRANCKLIN,0,1
FRANCO,0.268389206233371,31
FRANCOIS,0.687605613438449,107
FRANCON,0,1
FRANCOS,0,1
FRANCY,0,1
FRAND,0,2
FRANDIE,0,1
FRANDISCO,1,2
FRANDS,0,1
FRANE,0,2
FRANEK,1,1
FRANGEL,1,1
FRANGOIS,1,1
FRANICIS,1,1
FRANICS,0,8
FRANICSCO,,1
FRANIS,0,1
FRANISCO,0,3
FRANJO,0,4
FRANK,0.390170948794178,66984
FRANK ALAN,0,1
FRANK ALTO,1,1
FRANK ANDR,0,1
FRANK ANTH,0,1
FRANK ANTO,0,1
FRANK B,0,1
FRANK BEN,0,1
FRANK BREW,0,1
FRANK BRIG,0,1
FRANK BRUC,0,1
FRANK C,0,1
FRANK CARM,0,1
FRANK CHAN,,1
FRANK CHAR,0,1
FRANK CR,0,1
FRANK DAN,0,1
FRANK DAVI,0,2
FRANK DEL,0,1
FRANK DUAN,0,1
FRANK E,0,1
FRANK EDWA,0.841754152205137,3
FRANK EDWI,0,1
FRANK ELVI,1,1
FRANK EMIL,0,1
FRANK ENRI,0,1
FRANK F,,1
FRANK FORD,0,1
FRANK GILB,0,1
FRANK H,0,1
FRANK HALE,0,1
FRANK HAZE,0,1
FRANK HENR,0,2
FRANK J,0.914078734338459,2
FRANK JAME,0.841754152205137,3
FRANK JD,0,1
FRANK JOE,0,2
FRANK JOHN,0,2
FRANK JOSE,0,3
FRANK L,0,1
FRANK LAMA,1,1
FRANK LEE,0.914078734338459,2
FRANK LEO,0,2
FRANK LERO,0,1
FRANK LESL,0,1
FRANK LEWI,0,1
FRANK LOPE,0,1
FRANK LOUI,0,2
FRANK MARI,0,1
FRANK MATT,0,1
FRANK MAUR,1,1
FRANK MIN,,1
FRANK OB,0,1
FRANK OTTO,0,2
FRANK OWEN,0,1
FRANK P,0,2
FRANK PAUL,0,5
FRANK QUAN,,1
FRANK R,0,1
FRANK RAY,0,1
FRANK RICH,0,1
FRANK ROBE,0,1
FRANK S,,1
FRANK SADA,0,1
FRANK SCOT,0,1
FRANK SHEW,0,1
FRANK SPEC,0,1
FRANK SR,0,1
FRANK STAN,0,3
FRANK T,,1
FRANK V,0,1
FRANK W,0,2
FRANK WAI,,1
FRANK WALT,0,1
FRANK WILL,0,2
FRANK WING,,1
FRANK WM,0,1
FRANK WR,0,1
FRANK WREN,0,1
FRANK Y,,3
FRANK YUJI,,1
FRANKA,0,3
FRANKC,0,1
FRANKCIS,0,1
FRANKE,0.914078734338459,2
FRANKEL,0,1
FRANKEY,0,1
FRANKIE,0.73985242955631,132
FRANKIN,0,3
FRANKJ,0,1
FRANKJR,0,1
FRANKK,0,2
FRANKL,0,1
FRANKLAN,0,1
FRANKLAND,0,2
FRANKLEN,0,1
FRANKLI,0,1
FRANKLIN,0.358943263432298,4270
FRANKLIN E,0,2
FRANKLIN G,0,1
FRANKLIN H,0,1
FRANKLIN J,0,1
FRANKLIN L,0,1
FRANKLYN,0.301331065810034,231
FRANKLYN C,0,1
FRANKLYNN,0,1
FRANKM,0,1
FRANKO,0,1
FRANKS,0.914078734338459,2
FRANKSLY,0,1
FRANKY,1,1
FRANL,0,2
FRANLIN,0,1
FRANLKIN,0,1
FRANQUEL,0,1
FRANS,0.206019722387507,43
FRANS C,0,1
FRANSCESCO,0,1
FRANSCISCO,0,2
FRANSCO,0,1
FRANSICO,0,3
FRANSISCO,0,3
FRANT,0,4
FRANTISEK,0,7
FRANTS,0,2
FRANTZ,0.639391919466739,15
FRANZ,0.0718149420327317,277
FRANZ CARL,0,1
FRANZE,1,1
FRANZEL,0,1
FRANZIL,0,1
FRANZOLA,1,1
FRAS,,1
FRASCO,0,1
FRASE,1,1
FRASER,0.38491735427208,36
FRASHIER,0,2
FRASHUR,0,1
FRASIA,0,1
FRASIE,0,1
FRASIER,1,2
FRASURE,0,1
FRAT,0,1
FRATER,0,1
FRATES,0,1
FRATUS,0,1
FRAUDE,0,1
FRAWLEY,0,1
FRAY,0,4
FRAYDEN,0,1
FRAYMOND,0,1
FRAYNE,0,1
FRAZE,1,1
FRAZELL,0,1
FRAZER,0.491648295898808,12
FRAZIE,1,1
FRAZIER,0.884345820864522,111
FRAZIER PA,0,1
FRAZURE,0,1
FRD,0,1
FRDERICK,0,1
FRE,0,2
FREABORN,0,1
FREAD,0.977040127613455,5
FREADAULPH,0,1
FREADDIE,1,1
FREADIE,1,1
FREADY,1,1
FREAL,0,2
FREAL ELME,0,1
FREALAND,0,1
FREALEN,0,1
FREALIN,0.841754152205137,3
FREALON,0,1
FREAM,0,1
FREAMAN,0,1
FREAMON,0,3
FREAMONT,0,1
FREAR,0,2
FREAS,0,3
FREBERT,0,3
FREBLE,0,1
FREBORN,0,1
FRECERIC,0,1
FRECERICK,0,2
FRED,0.511010443912872,27320
FRED BOYD,0,1
FRED BURTO,0,1
FRED CW,0,1
FRED DEWEY,0,1
FRED DOUGL,1,1
FRED EARL,0,1
FRED EB,0,1
FRED EDWAR,0,1
FRED FRANK,0,1
FRED GEORG,0,3
FRED H,0,1
FRED HARWO,0,1
FRED HUBER,0,1
FRED J,0,1
FRED JAMES,1,1
FRED JASON,0,1
FRED JOHN,0,1
FRED JOSEP,0,1
FRED JR,0,2
FRED L,0,1
FRED LEE,0.955110903161862,3
FRED M,0,1
FRED MARIA,0,1
FRED PAUL,0,1
FRED PHILL,,1
FRED REED,0,1
FRED ROBER,0,1
FRED S,1,1
FRED TAKAS,,1
FRED VERNO,0,1
FRED VITO,0,1
FRED WESLE,0,1
FRED WILLI,0,1
FRED WM,0,1
FRED Y,,1
FRED YONEO,,1
FRED YOSHI,,1
FREDA,0,2
FREDD,0,1
FREDDERICK,0,2
FREDDI,0,1
FREDDIE,0.94491325549138,944
FREDDIE LE,1,2
FREDDIE SA,1,1
FREDDIE WI,1,1
FREDDIS,1,1
FREDDOR,0,1
FREDDRIC,0,2
FREDDRICK,0,1
FREDDY,0.555870504596853,39
FREDDYE,0,1
FREDE,0,3
FREDEERIC,0,1
FREDEICK,0,3
FREDELL,1,1
FREDERCIK,0,1
FREDERECK,0,2
FREDEREICK,1,1
FREDEREK,0,1
FREDERFICK,0,1
FREDERI,1,1
FREDERIC,0.230578538648532,808
FREDERIC H,0,1
FREDERIC J,0,1
FREDERIC T,0,1
FREDERICC,0,1
FREDERICH,0.268389206233371,30
FREDERICK,0.298369960380864,13823
FREDERICKA,0,2
FREDERICKJ,0,1
FREDERICKN,0,1
FREDERICKO,,2
FREDERICKR,0,2
FREDERICKS,0,1
FREDERICKW,0,1
FREDERICO,0.503277476015546,33
FREDERICUS,0,1
FREDERIK,0,31
FREDERILK,0,1
FREDERIQUE,0.914078734338459,2
FREDERQUIE,1,1
FREDESVIND,,3
FREDEY,0,1
FREDI,0,2
FREDIC,0,1
FREDICK,0,2
FREDIE,0.967889635984908,23
FREDINAND,0,2
FREDIS,0.914078734338459,2
FREDISH,1,1
FREDIUS,0,1
FREDK,0,1
FREDL,0,1
FREDLEIN,0,1
FREDLEN,0,1
FREDLYN,0,1
FREDMAN,1,1
FREDMONT,0,1
FREDO,0,4
FREDOLF,0,1
FREDOLIN,0,6
FREDOLM,0,1
FREDOLPH,0,6
FREDOW,1,1
FREDREL,0,1
FREDRIC,0.267265445974315,186
FREDRICH,0,12
FREDRICK,0.33387017195823,694
FREDRICK C,0,1
FREDRICK R,0,1
FREDRICKS,0,1
FREDRICO,0,3
FREDRIK,0.469931002626519,13
FREDRIQUE,0,1
FREDROW,0,1
FREDS,0,1
FREDSON,,1
FREDWARD,0,1
FREDWICK,0,1
FREDWILL,0,1
FREDWIN,0.841754152205137,3
FREDWOOD,0,1
FREDY,0,4
FREDYUM,0,1
FREE,0.841754152205137,3
FREEBERT,0,1
FREEBORN,0,1
FREEBURN,0,1
FREED,0.780035465436136,4
FREEDELL,0,1
FREEDMAN,0.914078734338459,2
FREEDOM,0,1
FREEL,0,3
FREELAN,0,4
FREELAND,0,33
FREELEN,0,1
FREELEY,0,1
FREELIN,0,4
FREELING,0,2
FREELINGTO,0,1
FREELON,0.680277514240081,6
FREELOVIE,1,1
FREELY,0.841754152205137,6
FREELYN,0,1
FREEMAN,0.749675593191235,789
FREEMON,0.971890631106406,17
FREEMOND,0.841754152205137,3
FREEMONT,0.639391919466739,14
FREENEY,0,1
FREENN,0,1
FREENY,0,1
FREER,0,3
FREERICK,0,2
FREEZEL,1,1
FREEZELL,1,1
FREHEL,1,1
FREHLEN,0,1
FREIDA,0,1
FREIDOLPH,0,1
FREIDOUN,0,1
FREIDRICH,0,1
FREIR,0,1
FREJUS,0,1
FREL,0.914078734338459,2
FRELA,1,1
FRELAN,0,3
FRELAND,0,6
FRELANDER,1,1
FRELEIGH,0,1
FRELEN,0,1
FRELEY,0,1
FRELIGH,0,1
FRELIN,0,2
FRELL,0.914078734338459,2
FRELLSEN,0,2
FRELON,0,10
FRELOND,1,1
FREMAN,0.914078734338459,4
FREMENCIO,0,1
FREMIO,0,1
FREMION,0,1
FREMON,0.841754152205137,6
FREMOND,0,2
FREMONT,0.128736052158675,74
FRENCH,0.680277514240081,97
FRENCHA,0,1
FRENCHEY,1,1
FRENCHIE,0.955110903161862,6
FRENCHMAN,0,1
FRENCHO,0,1
FRENCHY,0,1
FRENCK,0,1
FREND,0,3
FRENDLY,0,1
FRENE,0,1
